zone_or_farm,price_id,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap
zone4,R20,FEASIBLE_STATE_ORACLE,5.1226827115328843,1.7341442082353682,3.3885385032975157,0.69352940377168382,0.4854102589893014,0.0260704860489748,0.67577254703480694,0.11321616587423711,0.0020636811965137002,0.1111524846777234
zone4,R20,OUTCOME_ORACLE,4.4313503586212724,1.5651449058350819,2.8662054527861911,0.72426688694182806,0.43793854483191857,0.0044993552306855002,0.77385698611207254,0.1407674056010787,0.00044296644253579998,0.14032443915854281
zone4,R20,STATE_ORACLE,5.1085854789265639,1.7224623012971343,3.3861231776294285,0.69257217234316459,0.48212882445608968,0.037049270217873999,0.67410304974199742,0.1135128834029978,0.0027221994582502002,0.1107906839447476
zone5,R01,CLARA,1.7303070291556026,1.5058048557352235,0.22450217342037901,0.59217056239884391,0.4217418078793978,0.1535549089780682,0.1784806371140483,0.049005226062591098,0.0207325462781296,0.028272679784461401
zone5,R01,FEASIBLE_STATE_ORACLE,1.7240813569696449,1.4984525401845079,0.2256288167851368,0.58999842814036552,0.41967655070223009,0.1611609126876174,0.1682258181320378,0.048557362353365503,0.021585681614933301,0.026971680738432102
zone5,R01,OUTCOME_ORACLE,1.645740362183945,1.399265666551053,0.24647469563289209,0.55258457967561836,0.39181506934451832,0.3093383115849499,0.067735548874854903,0.056311534401637199,0.044052678988825603,0.012258855412811499
zone5,R01,STATE_ORACLE,1.6838081810107892,1.4453148035799002,0.23849337743088919,0.57204326874653677,0.40475022019531781,0.2306339510702424,0.12006568536036751,0.051631398695148399,0.031952418137379299,0.019678980557769
zone5,R02,CLARA,1.963590558542307,1.521895587816229,0.44169497072607777,0.59701930161950778,0.426261676441478,0.1354927355681215,0.1957955729415008,0.048747144954562803,0.018173962186912699,0.030573182767650101
zone5,R02,FEASIBLE_STATE_ORACLE,1.9580006790664344,1.5161348451548349,0.44186583391159928,0.59525351970246521,0.42464349030063658,0.13975470405040219,0.1854742210248369,0.047935150749249603,0.018657485802394499,0.029277664946854999
zone5,R02,OUTCOME_ORACLE,1.8675636852477056,1.4941546982104821,0.37340898703722297,0.57427934311998929,0.4184692917207623,0.18555941458351741,0.092617532862980606,0.0431289394716248,0.026625723892182301,0.016503215579442398
zone5,R02,STATE_ORACLE,1.9218886063429736,1.4477423850663684,0.47414622127660511,0.57272088888358497,0.40543212510724708,0.22718316653844181,0.1213584499322104,0.051302299375317301,0.031465728610263401,0.019836570765053799
zone5,R05P6179775281,CLARA,2.6800816127286065,1.6876512116604092,0.99243040106819724,0.66421883249604385,0.47282224493703412,0.071564407172516706,0.52114659416554698,0.095417543891791995,0.0077873556153751,0.087630188276416804
zone5,R05P6179775281,FEASIBLE_STATE_ORACLE,2.6627712149309151,1.6779650332465132,0.98480618168440281,0.66220666545975437,0.47010140830391711,0.070762210446000798,0.51622582115060578,0.092722443260711093,0.0075646943522705004,0.085157748908440495
