price_id,cart_share,cart_win,cart_loss,cart_tie,cart_gross_gain,cart_gross_loss,cart_difference,cart_min,cart_max,lin_share,actual_difference,clara_predicted_difference,lin_predicted_difference,clara_bias,clara_mse,clara_min,clara_max,lin_bias,lin_mse,lin_min,lin_max,cart_win_pct,cart_loss_pct,cart_tie_pct,gain_per_win,loss_per_defeat,clara_RMSE,clara_conditional_bias,lin_RMSE,lin_conditional_bias,RMSE_reduction_pct
ALL,0.71185045241694378,0.28112157277262012,0.31637226942830199,0.114356610216021,0.22103370334034669,0.12861904768392601,0.092414655656420694,-37.648819126420392,61.975776923503247,0.71283936892796285,0.073539706137170799,0.085268503639596094,-1.6735313848586608,0.011728797502425101,1.1961111117085079,-58.123294402580882,55.685698942354321,-1.7470710909958318,14.610286190255744,-72.564717893806858,52.456778695231151,39.491661741329082,44.443642390634736,16.064695868036093,0.78625664035796228,0.40654336714259448,1.2953583350465401,0.016453633193778301,4.527240051193127,-2.4508622379025549,71.387460784078456
R01,0.74354052961339934,0.38816287079821499,0.28756504325467241,0.067812615560511297,0.1264455545090104,0.043641752652988003,0.082803801856022402,-2.9582546298801242,3.3474256385315568,0.61093404584533961,-0.0092735250293937005,-0.0041167382707519001,-0.2381180491946463,0.0051567867586418004,0.025719825525258901,-2.817876813262755,2.8142200275156122,-0.22884452416525239,0.1664740459229534,-4.2875278407123005,2.9577134126144,52.204668789210267,38.675099984689552,9.1202312261001079,0.32575386267364731,0.15176306604950651,0.20518085966821609,0.0084408240033610991,0.52200673133460573,-0.374581390121423,60.693828766607339
R02,0.77471037854775493,0.27887896992533429,0.218388885942117,0.27744252268030289,0.087142091653306594,0.044269046992612297,0.0428730446606942,-3.264411525678991,3.3568727294613736,0.69314827178223104,0.0077234546395763002,0.0110759647578118,-0.43730127308981848,0.0033525101182354999,0.0386639088194373,-3.2618358765613915,3.3144134362215079,-0.445024727729395,0.54784873067514217,-8.5289101015937749,2.5777860527518333,35.997835790984389,28.18974574104729,35.81241846796825,0.31247279662800548,0.2027074170997219,0.23617819903719639,0.0048366421077781002,0.88903172193708668,-0.64203395701347155,73.434221388344355
R05P6179775281,0.59924711115832241,0.23473542931010799,0.3078127932356301,0.056698888612583903,0.095320250577907301,0.095275998692095701,4.4251885811713342e-05,-9.1211185622348765,12.3708905297473,0.7678139247199065,0.047149434023437499,0.055079499510712698,-1.2996409083352904,0.0079300654872748993,0.26637037040731021,-14.30867371797828,12.375028032889174,-1.3467903423587289,4.364310074594755,-22.813339851624761,11.401355016886921,39.171724809214879,51.366587757200776,9.4616874335843075,0.40607526038167918,0.30952579225374199,0.58899955314827157,0.010328108454359899,2.3841293123726159,-1.7540582411943482,75.29498294863393
R10,0.69738763269918114,0.25246468293409041,0.37034582407380667,0.074577125691283802,0.23332794368360471,0.16926170372721519,0.064066239956389104,-17.813152327885156,29.320656108999888,0.74814925729188864,0.091664758106934599,0.10603856906371011,-2.1198753004526645,0.0143738109567755,0.98693522397999844,-27.376932422442387,22.953878698175689,-2.2115400585595983,12.759512637021144,-34.527861526541841,22.198452551306701,36.20148552920945,53.104730670432723,10.693783800357799,0.9242003315945716,0.45703689018370808,1.1485507773890118,0.019212491112809701,4.1297419816223604,-2.9560145078066573,72.188316304017462
R20,0.74436661006606064,0.25136591089535298,0.39774880063528367,0.095251898535423096,0.56293267627790444,0.2906467363547186,0.27228593992318612,-37.648819126420392,61.975776923503247,0.74415134500044866,0.2304344089452991,0.2582652231364978,-4.2727213932208858,0.027830814191197699,4.6628662298105343,-58.123294402580882,55.685698942354321,-4.5031558021661819,55.213285463064729,-72.564717893806858,52.456778695231151,33.769100802767724,53.434530143686125,12.796369053546041,2.2394949031583722,0.7307293847033558,2.5032016861879751,0.037399400509288798,8.6137281200753097,-6.0513977867814868,70.939392893607021
