zone,predictor,horizon,target_coverage,price_id,price_ratio,method,n,window_count,mean_errf,mean_capacity_cost,mean_exceedance_cost,coverage,width,interval_score,tuwr,towr,ard,under_gap,over_gap,relative_excess,overall_gap_pp,TUWR_pct
zone1,Ridge,24,0.5,R01,1.0,TSC,8334,7833,2.0637933130823742,1.8627133844003199,0.2010799286820545,0.6598272138228943,0.5232340967416629,0.7491666008788027,0.0,0.7824588280352357,0.1606527329430432,0.0012629716766062995,0.1593897612664369,26.75667613751951,15.982721382289434,0.0
zone1,Ridge,24,0.6,R01,1.0,ACI,8334,7833,2.4469742205319136,2.313703808503417,0.13327041202849685,0.7476601871850252,0.6499168001414093,0.8370943451252533,0.0,0.830716200689391,0.14605150371140416,0.0,0.14605150371140416,29.402627556090223,14.766018718502528,0.0
zone1,Ridge,24,0.6,R01,1.0,AgACI,8334,7833,2.599682665046237,2.4741809056400035,0.1255017594062332,0.761699064074874,0.6949946364157313,0.871261152435722,0.0,0.9253159708923784,0.15856495413178678,0.0,0.15856495413178678,37.47826390908018,16.1699064074874,0.0
zone1,Ridge,24,0.6,R01,1.0,EEE,8334,7833,2.2311832796950353,2.087243824709201,0.14393945498583433,0.6666666666666666,0.5863044451430339,0.7884666010220148,0.09651474530831099,0.4435082343929529,0.1004044245043862,0.016685360471266248,0.08371906403311993,17.991017857552862,6.666666666666665,9.651474530831099
zone1,Ridge,24,0.6,R01,1.0,EnbPI-RH,8334,7833,2.0615189575749167,1.8960753768014271,0.1654435807734892,0.6627069834413247,0.5326054429217493,0.764970022659796,0.11489850631941785,0.4289544235924933,0.10354498367711695,0.019849172913133078,0.08369581076398389,9.018708749983384,6.270698344132475,11.489850631941785
zone1,Ridge,24,0.6,R01,1.0,Static,8334,7833,1.8909772287825148,1.6650152078919556,0.22596202089055925,0.5737940964722822,0.4677009010932459,0.7850632899844807,0.478360781309843,0.34354653389505935,0.15577091426382886,0.09132653061224487,0.06444438365158396,0.0,-2.620590352771779,47.8360781309843
zone1,Ridge,24,0.6,R01,1.0,TSC,8334,7833,2.3406351571150683,2.2086945933464657,0.13194056376860275,0.7372210223182145,0.6204198295917039,0.8057296101655842,0.0,0.7533512064343162,0.13916078495741463,0.0015233171016395825,0.13763746785577505,23.779129726594373,13.722102231821454,0.0
zone1,Ridge,24,0.7,R01,1.0,ACI,8334,7833,2.675141191411677,2.597842049408431,0.07729914200324627,0.8110151187904968,0.7297309127551773,0.8744858603267993,0.0,0.7112217541171965,0.11155550692126723,0.0001700680272108838,0.11138543889405633,21.77738980591146,11.101511879049685,0.0
zone1,Ridge,24,0.7,R01,1.0,AgACI,8334,7833,2.7899056067894152,2.7133674002772077,0.0765382065122077,0.822174226061915,0.7621818540104516,0.9055118287524135,0.0,0.8169283799310609,0.12232222647772249,0.0,0.12232222647772249,27.00167889845366,12.217422606191509,0.0
zone1,Ridge,24,0.7,R01,1.0,EEE,8334,7833,2.488681585866163,2.402040170625588,0.08664141524057441,0.7541396688264939,0.6747303850071877,0.8369802262816715,0.06740712370739178,0.3906549214860206,0.08424932975871316,0.014260181284309954,0.06998914847440318,13.289402652010885,5.41396688264939,6.740712370739178
zone1,Ridge,24,0.7,R01,1.0,EnbPI-RH,8334,7833,2.3483628948398696,2.2454998915257804,0.1028630033140892,0.7433405327573794,0.6307583964960057,0.8233857435261354,0.08808885484488702,0.3603983148219073,0.0835293903084022,0.019518611734237915,0.06401077857416428,6.901835525078437,4.334053275737948,8.808885484488702
zone1,Ridge,24,0.7,R01,1.0,Static,8334,7833,2.1967470280610475,2.0514513412909343,0.14529568677011334,0.665946724262059,0.5762503767671163,0.8483396778347443,0.4760628111834546,0.3309076981999234,0.144207200306396,0.08926838832047562,0.0549388119859204,0.0,-3.4053275737940925,47.606281118345464
zone1,Ridge,24,0.7,R01,1.0,TSC,8334,7833,2.5999631799399165,2.5216034337893127,0.07835974615060363,0.8077753779697624,0.7083155712891328,0.8550566689494391,0.0,0.702029873611643,0.11080182743338628,0.0005968339078258644,0.11020499352556039,18.355147257659745,10.777537796976244,0.0
zone1,Ridge,24,0.8,R01,1.0,ACI,8334,7833,2.915208285146001,2.87621579221518,0.038992492930821125,0.8732901367890569,0.8079257843301066,0.9174552588548852,0.0,0.562236690923018,0.07769145191588696,0.0015862377122430773,0.07610521420364388,13.173955191036235,7.329013678905683,0.0
zone1,Ridge,24,0.8,R01,1.0,AgACI,8334,7833,2.959535772051788,2.9245018322585343,0.03503393979325467,0.8851691864650828,0.8214892787243072,0.9198992219637866,0.0,0.6936039831482189,0.08748654957961732,0.00017006802721088488,0.08731648155240643,14.89483292123779,8.516918646508277,0.0
zone1,Ridge,24,0.8,R01,1.0,EEE,8334,7833,2.775038736524977,2.7315265867564267,0.04351214976855032,0.8329733621310296,0.7672827490888839,0.8895078888881827,0.1554959785522788,0.3891229414017618,0.07274169721507903,0.018126607211249122,0.054615090003829914,7.732305516941307,3.2973362131029527,15.549597855227882
zone1,Ridge,24,0.8,R01,1.0,EnbPI-RH,8334,7833,2.6772737627424545,2.6233232782374496,0.053950484505005336,0.8369330453563715,0.7368885613026543,0.8884348660919954,0.1317502872462658,0.37571811566449637,0.07390299283252173,0.018706115153836345,0.055196877678685384,3.936882452835322,3.693304535637143,13.17502872462658
zone1,Ridge,24,0.8,R01,1.0,Static,8334,7833,2.575864986096108,2.502065444314543,0.07379954178156489,0.7840172786177105,0.7028273719984671,0.9101294556545484,0.47108387590961315,0.37878207583301415,0.11902026226040013,0.0663611825427222,0.05265907971767793,0.0,-1.598272138228951,47.108387590961314
zone1,Ridge,24,0.8,R01,1.0,TSC,8334,7833,2.895861360542977,2.859598138538702,0.03626322200427494,0.8689704823614111,0.8032579040839051,0.9051208872419809,0.0,0.5771734967445423,0.07651009465448373,0.002079571775090737,0.07443052287939302,12.422870615274139,6.897048236141101,0.0
zone1,Ridge,24,0.9,R01,1.0,ACI,8334,7833,3.188740608674871,3.1762860041622516,0.012454604512619986,0.9427645788336934,0.8922151697084976,0.9621848579816439,0.027575641516660282,0.5518958253542704,0.05095611971330085,0.004812514818259746,0.0461436048950411,5.877888360986949,4.276457883369334,2.757564151666028
zone1,Ridge,24,0.9,R01,1.0,AgACI,8334,7833,3.214221449525225,3.2026332731446834,0.011588176380541926,0.9478041756659468,0.8996160879619897,0.9647182024594164,0.0,0.6085790884718498,0.050428133719975905,0.0018675566741441915,0.04856057704583171,6.7239457717272355,4.780417566594675,0.0
zone1,Ridge,24,0.9,R01,1.0,EEE,8334,7833,3.1187330380736236,3.1044667755397928,0.014266262533830587,0.9186465082793377,0.8720412290842116,0.9521887714091023,0.20605132133282267,0.4653389505936423,0.06016532618409293,0.020305119366781574,0.03986020681731135,3.5533801446779867,1.864650827933767,20.605132133282268
zone1,Ridge,24,0.9,R01,1.0,EnbPI-RH,8334,7833,3.0718812999159755,3.0527011719928865,0.01918012792308888,0.9197264218862491,0.857500329211485,0.9652538568692876,0.21141325162772884,0.5312140942167753,0.06355847969214494,0.02192874468822382,0.04162973500392113,1.9977305290652891,1.9726421886249068,21.141325162772883
zone1,Ridge,24,0.9,R01,1.0,Static,8334,7833,3.0117153430591395,2.9862466528593488,0.025468690199790985,0.9067674586033118,0.8388333294548732,0.981915858667182,0.285331290693221,0.47031788586748374,0.0726942787838996,0.03260746657912497,0.04008681220477466,0.0,0.6767458603311738,28.5331290693221
zone1,Ridge,24,0.9,R01,1.0,TSC,8334,7833,3.172546211201732,3.160811000769726,0.011735210432006014,0.9424046076313894,0.8878682586431815,0.9537964071375975,0.05783224818077365,0.5725775564917654,0.05132908391238532,0.005190494428334341,0.046138589484050974,5.340174944263798,4.240460763138943,5.783224818077365
zone1,Ridge,24,0.95,R01,1.0,ACI,8334,7833,3.3254016268578104,3.3200681793279547,0.0053334475298556835,0.9780417566594672,0.9326034211595379,0.9925297978994893,0.05476828801225584,0.5607047108387591,0.03394065400959314,0.003651675147270697,0.030288978862322447,2.6646098191927203,2.8041756659467287,5.476828801225584
zone1,Ridge,24,0.95,R01,1.0,AgACI,8334,7833,3.336072701384502,3.3314172168740295,0.004655484510471574,0.9787616990640748,0.9357913530545028,0.9881001677789024,0.0065109153581003444,0.4975105323630793,0.03212416333825758,0.002360434790538192,0.029763728547719387,2.994056251703636,2.8761699064074886,0.6510915358100344
zone1,Ridge,24,0.95,R01,1.0,EEE,8334,7833,3.2932179483927064,3.2876229015923637,0.00559504680034287,0.9647228221742261,0.9234895790989784,0.9863552734848533,0.1436231328992723,0.4576790501723478,0.035956393281173074,0.010713373821378403,0.025243019459794673,1.6710080943723948,1.4722822174226158,14.362313289927231
zone1,Ridge,24,0.95,R01,1.0,EnbPI-RH,8334,7833,3.277358754353829,3.27051391513223,0.0068448392215987855,0.9625629949604032,0.9186836840259074,0.9955919898865677,0.18919954040597473,0.5614707008808886,0.04266792507887876,0.01519760719301124,0.027470317885867523,1.1813896510246336,1.256299496040325,18.91995404059747
zone1,Ridge,24,0.95,R01,1.0,Static,8334,7833,3.2390924513465014,3.2284922950352386,0.010600156311262142,0.9470842332613391,0.9068798581559662,1.0259827380577877,0.292225201072386,0.3918039065492149,0.04934845251773631,0.02647361893819188,0.02287483357954444,0.0,-0.29157667386608965,29.222520107238598
zone1,Ridge,24,0.95,R01,1.0,TSC,8334,7833,3.327202264468473,3.322147750950264,0.005054513518209447,0.9758819294456443,0.9331875704916471,0.9899798572131016,0.06817311374952126,0.5315970892378399,0.034226988382484384,0.004943827396910497,0.02928316098557389,2.7202006254975597,2.588192944564438,6.8173113749521255
zone1,Ridge,24,0.99,R01,1.0,ACI,8334,7833,3.4991068229970574,3.498178579497954,0.0009282434991038892,0.9935205183585313,0.9826344324432454,1.034782943628857,0.0773649942550747,0.0,0.010771005453119594,0.003826758585471723,0.006944246867647871,0.7764946214571689,0.3520518358531288,7.73649942550747
zone1,Ridge,24,0.99,R01,1.0,AgACI,8334,7833,3.492930461433506,3.4920529584690065,0.0008775029644988478,0.994240460763139,0.9809137523789344,1.0302116717328025,0.064343163538874,0.0,0.010352628987251747,0.00323457533147307,0.007118053655778677,0.5986114931689324,0.4240460763138998,6.434316353887399
zone1,Ridge,24,0.99,R01,1.0,EEE,8334,7833,3.4863698337199085,3.485383674512239,0.0009861592076694005,0.9917206623470123,0.9790403580090559,1.034442560687112,0.1574109536576025,0.0,0.012410588900439537,0.005604037861793507,0.006806551038646031,0.40966125616919147,0.17206623470122917,15.741095365760248
zone1,Ridge,24,0.99,R01,1.0,EnbPI-RH,8334,7833,3.4818091940673788,3.4804785605430633,0.0013306335243158194,0.9899208063354932,0.9776625170064784,1.0524172093837716,0.1926464955955573,0.0,0.01406467144498551,0.007391986285130668,0.006672685159854839,0.27831194314080765,-0.007919366450681586,19.26464955955573
zone1,Ridge,24,0.99,R01,1.0,Static,8334,7833,3.4721457976293144,3.4708245995389313,0.001321198090382903,0.9899208063354932,0.9749507302075651,1.049175342026829,0.1926464955955573,0.0,0.013157246812934299,0.006934854370702706,0.006222392442231594,0.0,-0.007919366450681586,19.26464955955573
zone1,Ridge,24,0.99,R01,1.0,TSC,8334,7833,3.5023861029065277,3.5014037857695626,0.000982317136964202,0.9935205183585313,0.9835403892611134,1.0387267452703377,0.0777479892761394,0.0,0.011830260254235751,0.004356385986029803,0.00747387426820595,0.8709399616185554,0.3520518358531288,7.774798927613941
zone10,GBR,1,0.1,R01,1.0,ACI,8472,7971,0.566295743905157,0.2546566536211578,0.31163909028399917,0.22804532577903683,0.07152893981495963,0.26606020715828,0.0,1.0,0.12617703460759538,0.0,0.12617703460759538,14.082418912089123,12.804532577903682,0.0
zone10,GBR,1,0.1,R01,1.0,AgACI,8472,7971,0.6054195768281674,0.31269120816243084,0.2927283686657365,0.27407932011331443,0.08783078097823857,0.270557602866963,0.0,1.0,0.172384716024159,0.0,0.172384716024159,21.964062991188847,17.407932011331443,0.0
zone10,GBR,1,0.1,R01,1.0,EEE,8472,7971,0.5395067393927273,0.21156892581418682,0.3279378135785405,0.16359773371104816,0.0594256454871588,0.26413089740884454,0.0,0.6533684606699285,0.06149748194347366,0.00033559151925730793,0.06116189042421636,8.685672657297028,6.359773371104815,0.0
zone10,GBR,1,0.1,R01,1.0,EnbPI-RH,8472,7971,0.5001277857798071,0.14288419742968195,0.35724358835012504,0.10800283286118981,0.04013218245780348,0.263130677058381,0.07150922092585621,0.13549115543846443,0.026458411742566808,0.009884043945014966,0.016574367797551833,0.7526335505414039,0.8002832861189801,7.1509220925856205
zone10,GBR,1,0.1,R01,1.0,Static,8472,7971,0.4963917747409786,0.1360436440434768,0.3603481306975019,0.09383852691218131,0.03821067869763352,0.26314708986960716,0.17726759503199097,0.08317651486639065,0.02911043604494866,0.018191838270874786,0.010918597774073873,0.0,-0.6161473087818697,17.726759503199098
zone10,GBR,1,0.1,R01,1.0,TSC,8472,7971,0.54870679564824,0.22712079932287063,0.3215859963253694,0.20361189801699717,0.0637941492817329,0.26453447158221316,0.0,0.9936018065487392,0.1019284190906321,0.0,0.1019284190906321,10.539058777627774,10.361189801699716,0.0
zone10,GBR,1,0.2,R01,1.0,ACI,8472,7971,0.6733405729447994,0.41901719884470345,0.2543233741000959,0.34525495750708207,0.11769763229348372,0.2962955073637758,0.0,1.0,0.14343468286825456,0.0,0.14343468286825456,16.851415255402415,14.525495750708206,0.0
zone10,GBR,1,0.2,R01,1.0,AgACI,8472,7971,0.7307918857399508,0.4968840847273132,0.23390780101263745,0.39058073654390935,0.13957035304702575,0.30383144926376554,0.0,1.0,0.18949226660931592,0.0,0.18949226660931592,26.82150688233993,19.058073654390935,0.0
zone10,GBR,1,0.2,R01,1.0,EEE,8472,7971,0.6366454665884452,0.36673567399940254,0.2699097925890427,0.27372521246458925,0.10301181070772501,0.29255520437980553,0.0026345502446368085,0.6066992849077909,0.07433464164740039,0.0016604835385414993,0.07267415810885891,10.483352371660182,7.372521246458924,0.26345502446368085
zone10,GBR,1,0.2,R01,1.0,EnbPI-RH,8472,7971,0.5815991496556167,0.279986518389179,0.30161263126643767,0.20502832861189801,0.07864407036777459,0.2904506934481381,0.05871283402333459,0.12006021829130599,0.035266232951592376,0.015985626467372806,0.019280606484219576,0.9306233417317289,0.5028328611898003,5.871283402333459
zone10,GBR,1,0.2,R01,1.0,Static,8472,7971,0.5762365577456442,0.2710548940364146,0.30518166370922956,0.18555240793201133,0.07613518712261604,0.29044815321055817,0.16823485133609334,0.009785472337222429,0.03754726956646415,0.02718380916536732,0.010363460401096827,0.0,-1.444759206798868,16.823485133609335
zone10,GBR,1,0.2,R01,1.0,TSC,8472,7971,0.6504490469792569,0.3871591530310533,0.26328989394820346,0.3247167138810198,0.10874874301998648,0.2936433314667585,0.0,0.9932254422280767,0.12258454755632021,0.0,0.12258454755632021,12.878823503310377,12.47167138810198,0.0
zone10,GBR,1,0.3,R01,1.0,ACI,8472,7971,0.7792522937375354,0.5748205241848747,0.2044317695526606,0.4514872521246459,0.1614626113216217,0.32553305237512137,0.0,0.9902145276627776,0.15171111350072589,0.0,0.15171111350072589,19.059815957167746,15.148725212464592,0.0
zone10,GBR,1,0.3,R01,1.0,AgACI,8472,7971,0.8364587395286558,0.6467178313402451,0.18974090818841077,0.48973087818696887,0.18165848411807406,0.3339385067411967,0.0,1.0,0.18936322741366024,0.0,0.18936322741366024,27.800231560934385,18.97308781869689,0.0
zone10,GBR,1,0.3,R01,1.0,EEE,8472,7971,0.7287150343608764,0.507365316234308,0.22134971812656828,0.3735835694050991,0.142514519200676,0.3201627680984033,0.0,0.5434700790365073,0.07555648153126512,0.0016134379984586976,0.07394304353280644,11.338367013455986,7.358356940509914,0.0
zone10,GBR,1,0.3,R01,1.0,EnbPI-RH,8472,7971,0.6621246250702737,0.40984323009509055,0.2522813949751831,0.3087818696883853,0.11512067477954753,0.31759370445465435,0.10839292435077155,0.1592021076401957,0.049278186999301046,0.020763213075971818,0.028514973923329218,1.1642014211735052,0.8781869688385291,10.839292435077155
zone10,GBR,1,0.3,R01,1.0,Static,8472,7971,0.6545048700712544,0.39807967931702143,0.256425190754233,0.2815155807365439,0.11181630658346065,0.3176150150539527,0.26458411742566806,0.07301467820850584,0.0528366220406115,0.03703245694212951,0.015804165098482002,0.0,-1.8484419263456064,26.458411742566806
zone10,GBR,1,0.3,R01,1.0,TSC,8472,7971,0.7498947675173608,0.5365037439764561,0.2133910235409048,0.4351983002832861,0.15069947081363894,0.3219603243777679,0.0,0.9680090327436959,0.1345126082047422,0.0,0.1345126082047422,14.574360223740058,13.519830028328611,0.0
zone10,GBR,1,0.4,R01,1.0,ACI,8472,7971,0.8941462607708238,0.7312955812743661,0.1628506794964578,0.5453257790368272,0.20541627904338897,0.35789818868426704,0.0,0.9751599548362815,0.1446484578023908,0.0,0.1446484578023908,20.205571755138664,14.53257790368272,0.0
zone10,GBR,1,0.4,R01,1.0,AgACI,8472,7971,0.9585738238764049,0.8064386930669009,0.1521351308095041,0.5771954674220963,0.22652389471544926,0.3689725190689175,0.0,1.0,0.17718380916536727,0.0,0.17718380916536727,28.866964638692473,17.719546742209623,0.0
zone10,GBR,1,0.4,R01,1.0,EEE,8472,7971,0.8329546721603903,0.6535184165320801,0.1794362556283103,0.4656515580736544,0.18356876085735355,0.3515802361647603,0.019570944674444857,0.4824990590891983,0.07313475634890763,0.004370754700073484,0.06876400164883413,11.979210791350358,6.565155807365436,1.9570944674444857
zone10,GBR,1,0.4,R01,1.0,EnbPI-RH,8472,7971,0.7538119874436884,0.5453579872715986,0.2084540001720898,0.4054532577903683,0.15318661780665646,0.3483682659078641,0.14339480617237485,0.16710575837410613,0.0575429682599423,0.02627739842643871,0.03126556983350358,1.3395737610433223,0.545325779036826,14.339480617237484
zone10,GBR,1,0.4,R01,1.0,Static,8472,7971,0.7438476001696651,0.5309814045154551,0.2128661956542101,0.3785410764872521,0.14914825186391956,0.34846116914314246,0.28528415506210003,0.09032743695897628,0.06290705593490689,0.04326128644909226,0.019645769485814642,0.0,-2.145892351274792,28.528415506210003
zone10,GBR,1,0.4,R01,1.0,TSC,8472,7971,0.8585093436202763,0.6868264028336659,0.17168294078661042,0.5336402266288952,0.19292493678476533,0.3536767540006926,0.0,0.9604817463304479,0.133474021900819,0.0,0.133474021900819,15.414682177432294,13.364022662889518,0.0
zone10,GBR,1,0.5,R01,1.0,ACI,8472,7971,1.0114886995511205,0.8807606629412837,0.13072803660983665,0.6253541076487252,0.2474008525453321,0.3942862869384069,0.0,0.8968761761385021,0.12480285678441494,0.0,0.12480285678441494,19.356221277419895,12.535410764872523,0.0
zone10,GBR,1,0.5,R01,1.0,AgACI,8472,7971,1.0897727016750192,0.9696077917068462,0.12016490996817288,0.6473087818696885,0.272357911187344,0.407374663960572,0.0,0.969890854347008,0.1469971503844293,0.0,0.1469971503844293,28.593776461307364,14.730878186968855,0.0
zone10,GBR,1,0.5,R01,1.0,EEE,8472,7971,0.947351330388213,0.8036677928379821,0.14368353755023092,0.5570113314447592,0.22574555195451693,0.3871877289772483,0.020323673315769664,0.37899887090703793,0.06428437012742622,0.004984586984963348,0.05929978314246285,11.787976541362234,5.701133144475923,2.0323673315769666
zone10,GBR,1,0.5,R01,1.0,EnbPI-RH,8472,7971,0.8596894768549003,0.6903950343904429,0.1692944424644573,0.5035410764872521,0.1939273613793656,0.38414583605853114,0.17124576590139254,0.16409484380880693,0.05723650017026005,0.027602290445722884,0.02963420972453716,1.4438297480722007,0.3541076487252104,17.124576590139252
zone10,GBR,1,0.5,R01,1.0,Static,8472,7971,0.8474536884006368,0.6739076823133548,0.17354600608728202,0.4723796033994334,0.1892960827060262,0.38429159516364647,0.3022205494919082,0.051561911930748966,0.06538209939602488,0.04776914529454988,0.01761295410147499,0.0,-2.762039660056659,30.22205494919082
zone10,GBR,1,0.5,R01,1.0,TSC,8472,7971,0.9783788502520105,0.8425363817463618,0.1358424685056488,0.6165014164305949,0.23666369490630904,0.3892956819913077,0.0,0.8701543093714715,0.11658556911661916,0.0,0.11658556911661916,15.449240901702034,11.650141643059486,0.0
zone10,GBR,1,0.6,R01,1.0,ACI,8472,7971,1.15455713579001,1.0551792857161946,0.09937785007381539,0.7138810198300283,0.2963948477068239,0.4359704798329691,0.0,0.8520888219796763,0.11393399286700004,0.0,0.11393399286700004,18.7464625097161,11.38810198300283,0.0
zone10,GBR,1,0.6,R01,1.0,AgACI,8472,7971,1.2378839278346132,1.1461291413079233,0.09175478652668959,0.7315864022662889,0.3219425599516915,0.4508116421520984,0.0,0.9555890101618366,0.13165223936770798,0.0,0.13165223936770798,27.316641915180394,13.158640226628894,0.0
zone10,GBR,1,0.6,R01,1.0,EEE,8472,7971,1.0842341694482973,0.9740746509589238,0.11015951848937344,0.646600566572238,0.27361264693230963,0.4283310717769353,0.02220549491908167,0.2818968761761385,0.05671496675448503,0.005760614369948202,0.05095435238453683,11.513729518503602,4.660056657223799,2.220549491908167
zone10,GBR,1,0.6,R01,1.0,EnbPI-RH,8472,7971,0.9885697049439862,0.8577818609499052,0.13078784399408125,0.6002124645892352,0.24094613288483244,0.4246369250113511,0.17802032367331577,0.11516748212269477,0.05673826549814506,0.02886490313099269,0.027873362367152366,1.6746177104939974,0.021246458923518396,17.802032367331577
zone10,GBR,1,0.6,R01,1.0,Static,8472,7971,0.9722876045217276,0.8372083158616724,0.13507928866005495,0.5672804532577905,0.23516704718589065,0.4248851492365297,0.3304478735415883,0.06661648475724499,0.06514015090417047,0.04953402512679892,0.015606125777371551,0.0,-3.271954674220945,33.04478735415883
zone10,GBR,1,0.6,R01,1.0,TSC,8472,7971,1.1180457953557055,1.0146562931369054,0.10338950221879999,0.703257790368272,0.28501198462275384,0.4302219596491583,0.0,0.7482122694768536,0.1032824345394914,1.837016327042666e-05,0.10326406437622096,14.991262889304968,10.325779036827198,0.0
zone10,GBR,1,0.7,R01,1.0,ACI,8472,7971,1.3407651563669818,1.2710822184395807,0.06968293792740106,0.7932011331444759,0.35704173892125823,0.48753413204373214,0.0,0.7158449378998871,0.0917809201211535,0.0,0.0917809201211535,18.013982609710478,9.320113314447598,0.0
zone10,GBR,1,0.7,R01,1.0,AgACI,8472,7971,1.4097238279635997,1.3440174593997558,0.06570636856384371,0.8063031161473088,0.37752916615726245,0.5005748001719511,0.0,0.8298833270605946,0.10514633403229569,0.0,0.10514633403229569,24.083716322543136,10.63031161473088,0.0
zone10,GBR,1,0.7,R01,1.0,EEE,8472,7971,1.2561271789776731,1.17627254355467,0.07985463542300293,0.7351274787535411,0.3304098077738114,0.4799503235472252,0.030861874294316898,0.20173127587504705,0.048003028836675836,0.007833754502930255,0.040169274333745585,10.564158347564323,3.5127478753541164,3.08618742943169
zone10,GBR,1,0.7,R01,1.0,EnbPI-RH,8472,7971,1.1522358683939444,1.0544163546894556,0.09781951370448867,0.7036118980169972,0.2961805412386388,0.47936315117213824,0.1704930372600678,0.10952201731275875,0.056020484972310346,0.028097836801261697,0.02792264817104865,1.419658087913822,0.3611898016997239,17.04930372600678
zone10,GBR,1,0.7,R01,1.0,Static,8472,7971,1.1361070330124257,1.035574141689888,0.10053289132253794,0.6766997167138811,0.29088778477808597,0.4791516262060597,0.2521640948438088,0.07828377869777943,0.05965553703604135,0.04332446188863197,0.016331075147409373,0.0,-2.3300283286118884,25.21640948438088
zone10,GBR,1,0.7,R01,1.0,TSC,8472,7971,1.3051759506634188,1.231891472398987,0.0732844782644318,0.7861189801699717,0.3460331023930016,0.48326995307545806,0.0,0.6123447497177268,0.08503369356775459,1.4785741168879994e-05,0.0850189078265857,14.881425142022175,8.611898016997177,0.0
zone10,GBR,1,0.8,R01,1.0,ACI,8472,7971,1.5738007444701734,1.5297364383313636,0.04406430613880943,0.8640226628895185,0.42969741866614103,0.5534735595054933,0.0,0.5592773805043282,0.06297829632417508,8.961055253866663e-07,0.0629774002186497,16.18571061022589,6.402266288951841,0.0
zone10,GBR,1,0.8,R01,1.0,AgACI,8472,7971,1.6533026912575652,1.6140513876574913,0.03925130360007402,0.8721671388101983,0.45338139319595205,0.5636378639826768,0.0,0.6586375611592021,0.07147830528523035,0.0,0.07147830528523035,22.05493529756022,7.216713881019821,0.0
zone10,GBR,1,0.8,R01,1.0,EEE,8472,7971,1.4891372697997134,1.4382238550019033,0.05091341479781015,0.8211756373937678,0.40399163683202294,0.5470068469382312,0.062852841550621,0.1336093338351524,0.03890845385952647,0.010452622900872819,0.028455830958653654,9.935436551148724,2.117563739376771,6.2852841550621
zone10,GBR,1,0.8,R01,1.0,EnbPI-RH,8472,7971,1.3868921247606247,1.3224550688815044,0.06443705587912016,0.8016997167138811,0.37147231488809074,0.5524752808406755,0.17839668799397818,0.11629657508468197,0.04531650447156657,0.0241276412710361,0.021188863200530473,2.387197122140594,0.16997167138810276,17.839668799397817
zone10,GBR,1,0.8,R01,1.0,Static,8472,7971,1.3545561981798973,1.2866525251372538,0.06790367304264355,0.7694759206798867,0.36141542057790804,0.5521560751920753,0.3398569815581483,0.03801279638690251,0.055895926304281605,0.04565030377977314,0.010245622524508469,0.0,-3.052407932011336,33.98569815581483
zone10,GBR,1,0.8,R01,1.0,TSC,8472,7971,1.5420063824826742,1.4957173165016482,0.04628906598102632,0.8626062322946175,0.42014148556790626,0.5501669518067442,0.0,0.5547610086563793,0.062063820635518,0.00036695521264584215,0.061696865422872144,13.838494449669337,6.260623229461748,0.0
zone10,GBR,1,0.9,R01,1.0,ACI,8472,7971,1.9412915479757933,1.9217524445875613,0.01953910338823197,0.9369688385269122,0.5398142743560842,0.6495845181101962,0.0,0.3816334211516748,0.03659022886535117,0.00024015628080362766,0.03635007258454753,11.886221731335777,3.696883852691213,0.0
zone10,GBR,1,0.9,R01,1.0,AgACI,8472,7971,2.0082927164027513,1.9914130555070113,0.01687966089573996,0.9422804532577904,0.5593818616930082,0.654211417287053,0.0,0.48325178773052313,0.04175538111367993,0.0,0.04175538111367993,15.747830048074118,4.228045325779039,0.0
zone10,GBR,1,0.9,R01,1.0,EEE,8472,7971,1.8681351089230334,1.8455177597071666,0.022617349215866812,0.9171388101983002,0.5184000370301306,0.6454637966698318,0.03801279638690251,0.23146405720737673,0.0311096474720863,0.008134397906697498,0.022975249565388805,7.669854761898942,1.7138810198300214,3.801279638690251
zone10,GBR,1,0.9,R01,1.0,EnbPI-RH,8472,7971,1.7952478080540375,1.7659271478950551,0.029320660158982482,0.9040368271954674,0.49604312359976216,0.6607659334816862,0.18893488897252544,0.2596913812570568,0.04013701453483163,0.019489847124397382,0.020647167410434243,3.4689995555130304,0.4036827195467385,18.893488897252546
zone10,GBR,1,0.9,R01,1.0,Static,8472,7971,1.7350586318280325,1.7029783908390375,0.03208024098899496,0.886685552407932,0.47836088847166736,0.6585869614435493,0.2739932254422281,0.1558148287542341,0.042366525081993664,0.029455884724985233,0.01291064035700843,0.0,-1.3314447592068013,27.39932254422281
zone10,GBR,1,0.9,R01,1.0,TSC,8472,7971,1.9137970706382272,1.8927445640501617,0.02105250658806543,0.9309490084985835,0.531665993306253,0.6499385022279688,0.0,0.3157696650357546,0.03248337724250406,0.001349982973995019,0.031133394268509047,10.301579181902266,3.094900849858351,0.0
zone10,GBR,1,0.95,R01,1.0,ACI,8472,7971,2.344830994605503,2.3373330323926385,0.007497962212864436,0.9684844192634561,0.6565503945260497,0.7407971609627286,0.0,0.1223184042152804,0.019510457551481293,0.0010363460401096797,0.018474111511371613,9.066786574042652,1.848441926345612,0.0
zone10,GBR,1,0.95,R01,1.0,AgACI,8472,7971,2.3914106653612177,2.3850545185137286,0.006356146847489402,0.9713172804532578,0.6699553063578166,0.7413726866666862,0.0,0.1260820474219044,0.020834901518002793,0.0001931107407208266,0.020641790777281975,11.23337982562045,2.131728045325787,0.0
