price_id,target_coverage,method,ERRF,capacity,exceedance,coverage,TUWR,width
R01,0.59999999999999998,ACI,1.7299387963335173,1.5949518989865878,0.13498689734692967,0.70421720825227974,0.00016550155584250741,0.44715679095393651
R01,0.59999999999999998,AgACI,1.8478250491389863,1.723686183208534,0.12413886593045388,0.72882947112888474,5.200004787959357e-05,0.48331810674661618
R01,0.59999999999999998,EEE,1.6038616553716938,1.4548124124741941,0.14904924289749985,0.64416280562808215,0.073262248914379227,0.40779176665270406
R01,0.59999999999999998,EnbPI-RH,1.4854107008209128,1.3045692029123206,0.18084149790859302,0.6101287507994797,0.18546273453629802,0.36558861789936897
R01,0.59999999999999998,Static,1.4036897232314032,1.1960423647893481,0.20764735844205492,0.56606773218258244,0.35260740230884502,0.33510355101089467
R01,0.59999999999999998,TSC,1.6639596297041788,1.5226298302995604,0.14132979940461857,0.6905353962612587,0.0015224800136622357,0.42684160312050368
R01,0.69999999999999996,ACI,1.9271461587096035,1.8320585198309143,0.095087638878689512,0.77946850734234518,0.00093435072583998146,0.51375977433717457
R01,0.69999999999999996,AgACI,2.0345792895666377,1.9466675734736114,0.087911716093027573,0.79657030097703707,0.00085578605345610053,0.54595332873118896
R01,0.69999999999999996,EEE,1.8047086153292349,1.7001810924918348,0.10452752283740009,0.73007136007337725,0.088785897894739105,0.47671555317451364
R01,0.69999999999999996,EnbPI-RH,1.693808455080196,1.5660538593405615,0.12775459573963396,0.70652707854244368,0.18414222150226195,0.43903936408707722
R01,0.69999999999999996,Static,1.6060078846020713,1.4559444173222733,0.15006346727979969,0.66571853247134727,0.34319981132454502,0.40810974554261348
R01,0.69999999999999996,TSC,1.8658837681054516,1.7670921793401109,0.098791588765340319,0.77082786504279144,0.0031864551054021726,0.49551080228919731
R01,0.80000000000000004,ACI,2.1604401832089271,2.101137291726642,0.059302891482285985,0.85216765764572544,0.0044803491699786438,0.58934369902698547
R01,0.80000000000000004,AgACI,2.249325117552702,2.1940317473078439,0.055293370244859717,0.86217683316513516,0.005078259987998204,0.61543764722395111
R01,0.80000000000000004,EEE,2.048476417951842,1.9836182434726986,0.064858174479143382,0.81555349303276004,0.11854495347591758,0.55633273041632925
R01,0.80000000000000004,EnbPI-RH,1.952668561921042,1.8729187403460947,0.079749821574946783,0.80189276644143181,0.20408529798647007,0.52523736436953139
R01,0.80000000000000004,Static,1.8624728734341405,1.7663851945102289,0.096087678923911762,0.76758522011906682,0.35560327156234323,0.49531221104485018
R01,0.80000000000000004,TSC,2.1073197626779465,2.0459870208507001,0.061332741827246927,0.84721358682818959,0.0090847539348205032,0.57385204990453131
R01,0.90000000000000002,ACI,2.4830936242182311,2.4554039275727613,0.027689696645469761,0.92399857601412361,0.01510372361955859,0.68885679898376095
R01,0.90000000000000002,AgACI,2.5422862126572041,2.5156814296457797,0.026604783011425014,0.92724861853622798,0.021801610939631302,0.70578868158854025
R01,0.90000000000000002,EEE,2.3907346470431405,2.3604526844904332,0.03028196255270714,0.90224688273549303,0.14069884572831406,0.66218510148872634
R01,0.90000000000000002,EnbPI-RH,2.323108588141638,2.2861309466900064,0.036977641451631349,0.89829077784694467,0.20210114037074003,0.6413082088481562
R01,0.90000000000000002,Static,2.2310524406680661,2.1845944340532033,0.046458006614863108,0.87454734754261698,0.33714498683320743,0.61278671653444794
R01,0.90000000000000002,TSC,2.4414166856897004,2.4129261964105799,0.028490489279120439,0.92177653846352769,0.025444573306938924,0.67692485202809249
R01,0.94999999999999996,ACI,2.7446473763485333,2.7315769780833863,0.013070398265147358,0.96082093304037997,0.045981795975355559,0.76643349856539755
R01,0.94999999999999996,AgACI,2.7762350783096692,2.7631471076875682,0.013087970622101002,0.96122856288892811,0.053844563493058557,0.77530151249915591
R01,0.94999999999999996,EEE,2.668077585657548,2.6533995503901759,0.01467803526737178,0.94780718739092851,0.17402606919545399,0.74447354696618206
R01,0.94999999999999996,EnbPI-RH,2.6230089285884355,2.6052037686744525,0.01780515991398348,0.94658586598948635,0.22263684099249845,0.73093540603479767
R01,0.94999999999999996,Static,2.5365531892674769,2.5136703471153101,0.022882842152167057,0.93178006657001522,0.33547519085732813,0.7052237707653769
R01,0.94999999999999996,TSC,2.7151241519992646,2.7017125943133022,0.01341155768596233,0.95986752191649216,0.062539039994882473,0.75804462671986828
R01,0.98999999999999999,ACI,3.1803339960351327,3.1779544738969325,0.0023795221382001707,0.99145424515304525,0.078132268994636031,0.89182043559167579
R01,0.98999999999999999,AgACI,3.1812493273326017,3.1788032683625755,0.0024460589700259407,0.9912169195275361,0.081376295085985789,0.89205886100337339
R01,0.98999999999999999,EEE,3.1270032055304671,3.1240640758343368,0.0029391296961304627,0.98716412385901664,0.15445148798934752,0.8766826833269018
R01,0.98999999999999999,EnbPI-RH,3.0974075235535086,3.0934854054952909,0.0039221180582177809,0.98616748667093845,0.18799868819623503,0.86809316918671897
R01,0.98999999999999999,Static,3.0506139937364285,3.0460131555825503,0.0046008381538783314,0.98338164710476472,0.22462514932260416,0.85475826752583861
R01,0.98999999999999999,TSC,3.1695198300771334,3.1671293514620853,0.0023904786150484984,0.99148880624216407,0.084420872360950638,0.88877967086278575
R02,0.10000000000000001,ACI,1.3454154649132917,0.41981087557619184,0.92560458933709977,0.21736569602618702,5.569056298096396e-06,0.11706099786113035
R02,0.10000000000000001,AgACI,1.3842219527617834,0.53230818761190524,0.85191376514987771,0.269745568189241,0,0.14866136641048816
R02,0.10000000000000001,EEE,1.3234557776478226,0.33999127451246514,0.98346450313535738,0.16770017417222949,0.0030774185466615339,0.094639761607274692
R02,0.10000000000000001,EnbPI-RH,1.3065805687741203,0.22124359533247279,1.0853369734416474,0.11264141607331186,0.058546057953828036,0.061283671949973681
R02,0.10000000000000001,Static,1.303108071334611,0.18660243952928954,1.116505631805321,0.096137497500128913,0.14792027655435422,0.05155301020750646
R02,0.10000000000000001,TSC,1.3294069598822134,0.36074759723645827,0.96865936264575525,0.18851500320056525,0.00010733090319967598,0.10047018933873345
R02,0.20000000000000001,ACI,1.4235678743589932,0.69393905668512279,0.72962881767387056,0.343606799926511,0,0.19406329592543656
R02,0.20000000000000001,AgACI,1.4959951752194405,0.8319278002482503,0.66406737497119039,0.39842631026174152,0,0.2328241789487871
R02,0.20000000000000001,EEE,1.3749989007277759,0.58124909292134519,0.79374980780643067,0.27822138497145316,0.0074467690850560427,0.16240881172212862
R02,0.20000000000000001,EnbPI-RH,1.3373181747178047,0.42827638261428136,0.90904179210352254,0.21525883563716497,0.096897133376793801,0.11943894927632451
R02,0.20000000000000001,Static,1.3266679597713824,0.37085313213772741,0.95581482763365444,0.18796789187642549,0.22760825392465336,0.10330882273796659
R02,0.20000000000000001,TSC,1.3900477766809345,0.61663365409051907,0.77341412259041564,0.31125549806033631,0.00011636695506793284,0.17234829519661565
R02,0.29999999999999999,ACI,1.516193110177583,0.93456289627832267,0.58163021389925951,0.44952449878702522,0,0.26165426210330123
R02,0.29999999999999999,AgACI,1.6094528681731981,1.0800405794664556,0.52941228870674106,0.49825009986592333,3.5439449169704333e-06,0.30251877985277642
R02,0.29999999999999999,EEE,1.4429688655219499,0.80248140701181669,0.64048745851013311,0.37659465282868887,0.015905516997332031,0.22455272017450828
R02,0.29999999999999999,EnbPI-RH,1.3868582676927006,0.63618313307734509,0.75067513461535551,0.31589767271063179,0.12456363389614161,0.17783972187830813
R02,0.29999999999999999,Static,1.3663710529209012,0.55913901922514664,0.80723203369575425,0.27998853387911826,0.27407028539948369,0.15619811686364579
R02,0.29999999999999999,TSC,1.4686660724139915,0.85080793404328392,0.6178581383707078,0.41873947275899426,0.00017808011662445998,0.2381275873181789
R02,0.40000000000000002,ACI,1.6192411950951042,1.1568442752597261,0.4623969198353764,0.5413434893510477,0,0.32409285170482038
R02,0.40000000000000002,AgACI,1.7230317934974135,1.3009945257135547,0.42203726778385653,0.58270384373857098,8.1004455245038473e-06,0.3645844950907271
R02,0.40000000000000002,EEE,1.5264885938577111,1.0150413260551401,0.51144726780257055,0.46861906270009129,0.030919922037867385,0.28426056260240817
