price_id,method,mean_errf,mean_capacity_cost,mean_exceedance_cost,coverage,width,interval_score,tuwr,towr,ard,under_gap,over_gap
R02,AgACI,2.0874794287986536,1.779366493050781,0.30811293574787263,0.6993629191107409,0.49899966026667697,0.6814772364853693,0.013179207396198288,0.6861955051511243,0.11450259298107099,0.0011142915642941874,0.1133883014167768
R02,CART,1.9102361221974413,1.5283681422137643,0.38186797998367705,0.6239885345922478,0.42849450553717794,0.6747816132071918,0.11611166199959995,0.3635579399928883,0.06713059677287032,0.015444111177003375,0.05168648559586694
R02,CLARA,1.8777888937677885,1.4578915577855298,0.4198973359822587,0.5974076213256514,0.4086977121584604,0.6690136301121659,0.1593868003165321,0.20347355068623355,0.054085769864194846,0.022264327262250378,0.03182144260194447
R02,EEE,1.930258858644565,1.562657807073203,0.3676010515713622,0.6265460154561504,0.4381264338684809,0.655812388769388,0.07920130117183243,0.35308795354030464,0.061417805138423,0.011245152679708778,0.05017265245871422
R02,EnbPI-RH,1.869388075529443,1.4391666366529936,0.43022143887644937,0.5934953145947452,0.40343790285156816,0.6656002158105635,0.16746835374419256,0.1920094818208795,0.05356841152656414,0.02377945975341808,0.02978895177314606
R02,LinUCB,1.857508150582426,1.430806654154257,0.42670149642816907,0.592621046544863,0.40108959316091186,0.6731198760227496,0.20763188023673085,0.23531222858690404,0.06442677099148444,0.030196267727964084,0.03423050326352037
R02,LinUCB (pre-period initialization),1.8709467650920926,1.4521684810346336,0.41877828405745915,0.5962431766358669,0.40709010632955694,0.6676049107639328,0.18798873971900976,0.24120544240414896,0.062433180197481085,0.027117490295167135,0.03531568990231394
R02,Static,1.8234061708258353,1.3586530735894822,0.4647530972363532,0.5656717479643949,0.3808217334517054,0.6771430195818395,0.29536959294357634,0.12830154430425747,0.06319049573365199,0.042945330431775085,0.020245165301876887
R02,TSC,1.9688099466431888,1.613431627938141,0.3553783187050479,0.6574929722261769,0.4523887431002051,0.6582432017331491,0.017047101747731202,0.5225509242050661,0.07407246621799783,0.002043460589103265,0.07202900562889457
R10,ACI,3.360446079282282,1.673445024999555,1.6870010542827272,0.6725350133466893,0.46924643890397305,0.6660802366055419,0.012938352247251558,0.601192661211112,0.08788434913965457,0.0013773084082293113,0.08650704073142525
R10,AgACI,3.319931171790144,1.779366493050781,1.540564678739363,0.6993629191107409,0.49899966026667697,0.6814772364853693,0.013179207396198288,0.6861955051511243,0.11450259298107099,0.0011142915642941874,0.1133883014167768
R10,CART,3.342524807422969,1.5569294185499236,1.7855953888730454,0.6395486781724503,0.43651733596868336,0.6764292921542375,0.11544578613812509,0.4172082139917084,0.08163575444467748,0.014982875196891706,0.06665287924778576
R10,CLARA,3.2893618361991517,1.6636681141350615,1.6256937220640901,0.6789288328445818,0.46650011562742993,0.6748136345885748,0.05505049544758085,0.5861149785255446,0.10249701147470526,0.005517180466909211,0.09697983100779606
R10,EEE,3.400663064930014,1.562657807073203,1.8380052578568111,0.6265460154561504,0.4381264338684809,0.655812388769388,0.07920130117183243,0.35308795354030464,0.061417805138423,0.011245152679708778,0.05017265245871422
R10,EnbPI-RH,3.5902738310352404,1.4391666366529936,2.151107194382247,0.5934953145947452,0.40343790285156816,0.6656002158105635,0.16746835374419256,0.1920094818208795,0.05356841152656414,0.02377945975341808,0.02978895177314606
R10,LinUCB,3.350914945342574,1.614095026322232,1.7368199190203422,0.659680357816622,0.4525750909609048,0.6712230102900993,0.07116087996440094,0.5193316811498423,0.08886809842579672,0.008140086347298429,0.08072801207849829
R10,LinUCB (pre-period initialization),3.3689128801288177,1.6193478412167701,1.7495650389120474,0.6576606967328731,0.4540506007627414,0.6683093350690615,0.059193442956159754,0.5017772682940022,0.08460297044386043,0.007163316781286387,0.07743965366257405
R10,Static,3.682418559771248,1.3586530735894822,2.3237654861817663,0.5656717479643949,0.3808217334517054,0.6771430195818395,0.29536959294357634,0.12830154430425747,0.06319049573365199,0.042945330431775085,0.020245165301876887
