price_id,fixed_reference_ERRF,price_adapted_ERRF,fixed_reference_TUWR_pct,price_adapted_TUWR_pct
R01,1.7863079154426107,1.6432419163456096,8.0720198661318,20.264373524753807
R02,1.9544956929707886,1.8722003280282558,8.0720198661318,17.609789931203284
R05P6179775281,2.562995292567118,2.562995292567118,8.0720198661318,8.0720198661318
R10,3.2999979131962127,3.28391843731497,8.0720198661318,5.396517204238346
R20,4.981875688477993,4.863410345261913,8.0720198661318,3.105571509441834
ALL,2.9171345005309446,2.8451532639035735,8.0720198661318,10.889654407153815
