zone_or_farm,price_id,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap
Farm B,R20,CLARA_online,1.0109068428333148,0.42323667005740995,0.5876701727759003,0.7190289954870556,0.47366765545166173,0.04805402209503975,0.8153175612599607,0.1393409603281919,0.0021508958414509813,0.13719006448674093
Farm B,R20,EEE,1.061168391965541,0.3811406744775541,0.6800277174879865,0.6532115105304395,0.42636878401362116,0.14019497172538506,0.6571729177665834,0.08639045847919306,0.011011412565986294,0.07537904591320678
Farm B,R20,EnbPI-RH,1.173122124241048,0.32060185334702446,0.8525202708940235,0.6004522093245476,0.3583476366759488,0.2400322633086801,0.40202617316780404,0.051569867977085605,,
Farm B,R20,LinUCB,1.0531305438743195,0.41194845048055284,0.6411820933937665,0.7006532899071186,0.46098426266867737,0.11207605714611407,0.7287556272078597,0.13183543441333292,,
Farm B,R20,Static,1.3026533851777737,0.30285015778966,0.9998032273881138,0.5714060731610409,0.33840191133059555,0.4232896938570006,0.37267120918869806,0.07918149391246258,,
Farm B,R20,TSC,1.0302099816367152,0.4358917449730144,0.5943182366636944,0.7163897480312998,0.48788684075009026,0.014869179951931731,0.8708883717951725,0.1342448566488458,0.0004998614900837965,0.13374499515876198
Farm A,ALL,ACI,0.7340090870465753,0.43416961848230534,0.29983946856426985,0.7199785310495513,0.4713804175630038,0.02931484081240594,0.8035201683398705,0.13754888265096674,,
Farm A,ALL,AgACI,0.7454523677995342,0.45682874548948404,0.28862362231005,0.7321771514450198,0.49684011082949675,0.07289861955030706,0.797450953400956,0.15750929615173315,,
Farm A,ALL,CART,0.7075678334832847,0.3754913544474692,0.33207647903581544,0.6557825975524971,0.40544978381599706,0.19398553369466068,0.5941991060856966,0.1058942762985523,,
Farm A,ALL,CLARA_online,0.6935138734668108,0.399396009422638,0.2941178640441723,0.6950045092520818,0.4323089467094408,0.08406505939624379,0.7245044748241574,0.12012736164083712,0.0053333562876994286,0.11479400535313766
Farm A,ALL,EEE,0.7212618445756568,0.3841660812171365,0.33709576335852043,0.6430850389542309,0.41519666782685577,0.18869044070968252,0.5960602803068846,0.0937745276215924,0.019143047115821446,0.07463148050577095
Farm A,ALL,EnbPI-RH,0.7655134984477416,0.32696794996533207,0.4385455484824095,0.6051555245509019,0.3509291046225845,0.2897778179087549,0.42143877091410503,0.07166858632326423,,
Farm A,ALL,LinUCB,0.6935398776610373,0.38202610511793134,0.31151377254310597,0.6658657417594726,0.41279220029966235,0.17211202191263533,0.6230744111251051,0.11344154520563751,,
Farm A,ALL,Static,0.7757840852157509,0.3186980109314127,0.45708607428433823,0.5964856857997352,0.341637038292338,0.3292677214807976,0.40423095038346907,0.07988251651133711,,
Farm A,ALL,TSC,0.6908776312881685,0.39306279409536693,0.2978148371928012,0.6782962970795975,0.42519297443160575,0.129996317943046,0.6741308870263705,0.11732246138160052,0.012373152580919849,0.10494930880068065
Farm B,ALL,ACI,0.7094456637826633,0.441909756266578,0.26753590751608514,0.6993231424924128,0.4946486511923013,0.039494404511316715,0.7720399629392269,0.11791971801240794,,
Farm B,ALL,AgACI,0.7301505995967656,0.4592009305069492,0.2709496690898163,0.7084830335839043,0.5140769368556396,0.11657084266573596,0.7455670215903438,0.14222562789987322,,
Farm B,ALL,CART,0.6326956980179924,0.36275901850561154,0.2699366795123809,0.6467631635139586,0.4057152379777321,0.2100463349275937,0.5813187185636578,0.09540644889893939,,
Farm B,ALL,CLARA_online,0.6109044199568403,0.3685482343386044,0.2423561856182336,0.6597405189736051,0.4122199748687348,0.12528646884121153,0.6085326614378925,0.08980852071492351,0.007658619305696304,0.0821499014092272
Farm B,ALL,EEE,0.6437536256018476,0.3811406744775541,0.2626129511242932,0.6532115105304395,0.4263687840136211,0.14019497172538506,0.6571729177665834,0.08639045847919306,0.011011412565986294,0.07537904591320678
Farm B,ALL,EnbPI-RH,0.6498279399832895,0.32060185334702446,0.329226086636265,0.6004522093245476,0.3583476366759488,0.24003226330868008,0.40202617316780404,0.051569867977085605,,
Farm B,ALL,LinUCB,0.61205895805225,0.34247803467393084,0.2695809233783192,0.6262579767826081,0.38292761569494477,0.26826749448193965,0.467698973054944,0.08894595126798095,,
Farm B,ALL,Static,0.6889539434675193,0.30285015778966,0.3861037856778592,0.5714060731610409,0.33840191133059555,0.4232896938570006,0.37267120918869806,0.07918149391246258,,
Farm B,ALL,TSC,0.6135450101313735,0.3607077936406837,0.252837216490687,0.6405076496040527,0.40341049093848474,0.140162523547592,0.4908613735366276,0.07321842811501081,0.008758971552688866,0.06445945656232192
