farm_id,price_id,regime,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap
FarmA,rho_2,overall,TSC,0.4412255521528578,0.326645112856243,0.11458043929661486,0.6019017632869255,0.3505663662977606,0.290864964813616,0.4295534968999784,0.07384499890827684,0.02961501872812363,0.04422998018015311
FarmA,rho_2,ramp,ACI,0.6363868430712724,0.5287111862832433,0.10767565678802792,0.6762305231865743,0.5749153854416136,0.03342884098573314,0.78115747520119,0.12893407037470256,0.0014907127548225865,0.12744335761987993
FarmA,rho_2,ramp,AgACI,0.65671956942421,0.5548669737831882,0.10185259564102007,0.6968754914593318,0.60430391072245,0.07940119655406513,0.7789958475852609,0.15061184855228613,0.005277346763807864,0.1453345017884783
FarmA,rho_2,ramp,CART,0.5793346236269508,0.4370086452885117,0.14232597833843885,0.5481419768116719,0.47187882252618624,0.24781288194444961,0.505713358630929,0.08165842464170815,0.0239252747418871,0.05773314989982108
FarmA,rho_2,ramp,CLARA,0.5983521140589706,0.4683544619907929,0.1299976520681769,0.5984953449381296,0.5070988412927941,0.12966201519128934,0.6022079042644343,0.07479019393585652,0.00852625879257667,0.0662639351432799
FarmA,rho_2,ramp,CLARA_cost_update,0.599208148316793,0.46951320283195996,0.12969494548483182,0.6005771113885077,0.5084007972941055,0.15258480624208282,0.5801447889125287,0.0762019443025648,0.010738172006675243,0.0654637722958896
FarmA,rho_2,ramp,CLARA_coverage_update,0.6003871059603028,0.4716438626689738,0.1287432432913281,0.6016241589296211,0.5107947971109748,0.12019434178871245,0.6243926201770514,0.07770050352154931,0.007884004899331255,0.06981649862221809
FarmA,rho_2,ramp,CLARA_frozen,0.6003600095284098,0.47182890130595434,0.12853110822245425,0.6029454732062621,0.5110027056918519,0.14115990511393464,0.5960634077679762,0.07789247933602625,0.009967204401900456,0.06792527493412584
FarmA,rho_2,ramp,EEE,0.5862071345810166,0.45833805453890625,0.12786908004211026,0.5575608079612232,0.49584445089741713,0.2043565005997188,0.5627799806089299,0.08601285289293353,0.019976515115724815,0.06603633777720876
FarmA,rho_2,ramp,EnbPI-RH,0.5531244908643155,0.37919573570404563,0.17392875516026982,0.4953368598999294,0.40692049715038164,0.34010913323822795,0.3521753320398929,0.06552905652254805,0.03181820686421109,0.03371084965833697
FarmA,rho_2,ramp,LinUCB,0.5615614043409034,0.3985898292112878,0.16297157512961546,0.5136052180776146,0.42871161345065373,0.2956464216231373,0.4184384304355167,0.0748656301667233,0.029918563498589526,0.04494706666813381
FarmA,rho_2,ramp,Static,0.5511454025468082,0.37057832238515404,0.18056708016165426,0.4833600696513708,0.39723801027522293,0.3671032790829835,0.3528966803160618,0.07363074863860343,0.039209465044453454,0.034421283594150004
FarmA,rho_2,ramp,TSC,0.5539785612045497,0.3779934106687533,0.1759851505357963,0.4921185864473342,0.4055695701444352,0.33533950060895035,0.36798781918615653,0.06867717299683572,0.0338619701846509,0.0348152028121848
FarmA,rho_20,ordinary,ACI,0.8770343856329152,0.386548548363819,0.49048583726909745,0.7594257259616947,0.42799299409816133,0.02539007569013586,0.817533549748773,0.1415750944563878,0.0011348215954545295,0.14044027286093327
