price_id,fixed_reference_ERRF,price_reselected_ERRF,reduction_pct,ci95_low,ci95_high,fixed_reference_TUWR,price_reselected_TUWR,TUWR_change_pp
R01,1.7831198823042538,1.6521871659581904,7.3429003649975737,6.8994411548854755,7.7986316681550365,0.074425693928616379,0.18549606741938107,11.107037349076469
R02,1.9525505939088634,1.8777888937677922,3.8289251184730477,3.568119661032604,4.0869491845469543,0.074425693928616379,0.1593868003165321,8.4961106387915724
R05P6179775281,2.5655471010626192,2.5655471010626192,0,0,0,0.074425693928616379,0.074425693928616379,0
R10,3.3079962867457384,3.2893618361991548,0.5633153405052771,0.49293038302291842,0.6309025951956273,0.074425693928616379,0.055050495447580852,-1.9375198481035527
R20,5.0023034027918341,4.8806939237628182,2.4310696340638649,2.2979625505456216,2.5613089851179658,0.074425693928616379,0.037172840653851527,-3.7252853274764854
ALL,2.9223034533626615,2.8531157841501149,2.3675730572378817,2.2755263919141759,2.4599436196724751,0.074425693928616379,0.1023063795531924,2.7880685624576018
