price_id,regime,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap,IS,below_floor_pct,delta_ERRF_pct,delta_ERRF_pct_CI_low,delta_ERRF_pct_CI_high,delta_TUWR_pp,delta_TUWR_pp_CI_low,delta_TUWR_pp_CI_high,delta_below_floor_pp,delta_below_floor_pp_CI_low,delta_below_floor_pp_CI_high,delta_ERRF_exact_p,delta_below_floor_exact_p,delta_capacity_contribution_pct,delta_exceedance_contribution_pct,TUWR_pct,conditions,below_floor_count
R05P6179775281,overall,CLARA,2.5655471010626192,1.6136891706996437,0.95185793036297484,0.66345057980367739,0.45246108657253636,0.074425693928616379,0.51658793435110373,0.092865158658659436,0.0085312374222248008,0.084333921236434614,0.67220294991523288,1.6818181818181819,0,0,0,0,0,0,0,0,0,1,1,0,0,7.4425693928616381,2200,37
R05P6179775281,overall,GLOBAL_SCORE_SAME_SCREEN,2.6032028543504167,1.5832199870294386,1.0199828673209781,0.63423978257727165,0.44390232711461375,0.059311937237350766,0.38936837425501769,0.063302349004229846,0.0082982388029240184,0.055004110201305814,0.6575906914115206,0.31818181818181812,1.4677474941777957,1.4030038610746387,1.5310174948616151,-1.5113756691265605,-2.2529898253748764,-0.73989948900513836,-1.3636363636363635,-2.3636363636363638,-0.54545454545454541,0.001953125,0.015625,-1.1876290892334485,2.6553765834112619,5.9311937237350767,2200,7
R05P6179775281,overall,WIDTH_SAME_SCREEN,2.6510675264412353,1.4167536120751951,1.2343139143660407,0.58153430861172573,0.3971421094308375,0.2063720248645069,0.13731369438044355,0.051157982529529522,0.028687699566583486,0.022470282962946012,0.6758259266320612,21.59090909090909,3.333418643656727,3.2689780878950554,3.4012774840432511,13.194633093589053,11.141059441638733,15.631669358972987,19.90909090909091,14.363636363636362,27.909090909090899,0.001953125,0.001953125,-7.6761622713097024,11.009580914966477,20.63720248645069,2200,475
R05P6179775281,overall,NO_G,2.5535130608955692,1.5981574148367985,0.95535564605877055,0.66061518286703724,0.44809823380207436,0.091258893079802506,0.50663071739465859,0.094249602622228326,0.01062907189780384,0.083620530724424463,0.67189387052517013,3.3181818181818179,-0.46906331059233253,-0.54569676691235469,-0.39880194430433863,1.6833199151186147,1.4156410848420506,1.9964886682537319,1.6363636363636365,0.68181818181818166,2.6363636363636358,0.001953125,0.013671875,-0.60539741626306898,0.13633410567075532,9.1258893079802501,2200,73
R05P6179775281,overall,NO_RWG,2.5406275037978703,1.5715533174805889,0.96907418631728104,0.65425428101305705,0.4406251727469595,0.12614928339726306,0.48892042074239417,0.097082693013064519,0.015317596153671773,0.081765096859392747,0.67751992020126051,9.0909090909090917,-0.97131708298894281,-1.0967409231713687,-0.85291234959448881,5.1723589468646693,4.6717802925188003,5.6907049919388113,7.4090909090909083,4.9545454545454541,9.8181818181818183,0.001953125,0.001953125,-1.6423730128206417,0.67105592983170859,12.614928339726305,2200,200
R05P6179775281,overall,NO_SCREEN,2.5512420877433337,1.5757976858893068,0.9754444018540267,0.65420910801911525,0.44181741106401484,0.11874175181674387,0.49241319076710094,0.095427096957410001,0.014542385448742933,0.080884711508667023,0.67917410491533059,10.727272727272727,-0.5575813951480546,-0.64551606255395599,-0.47383554916410503,4.4316057888127514,3.808560829308663,5.0361751195510562,9.0454545454545432,6.6818181818181817,11.5,0.001953125,0.001953125,-1.4769358471198084,0.91935445197176957,11.874175181674387,2200,236
R05P6179775281,overall,NO_BACKOFF_EXACT,2.5703241960386691,1.6146819347789869,0.95564226125968266,0.6627121751382743,0.45273995288695834,0.071212539470889055,0.51407903694367962,0.091533373464512541,0.0082395298260900911,0.083293843638422418,0.6720415946354833,1.3636363636363638,0.18620180366484274,0.15432836656346038,0.22302324287173822,-0.32131544577273069,-0.45753276595986081,-0.18014618290840817,-0.31818181818181812,-0.68181818181818177,0,0.001953125,0.1875,0.038695998952115999,0.14750580471278024,7.1212539470889054,2200,30
