price_id,regime,method,ERRF,capacity,exceedance,coverage,width,TUWR,TOWR,ARD,under_gap,over_gap,IS,below_floor
ALL,ramp,CLARA,3.1812306064854718,1.7544526587087232,1.4267779477767468,0.62471377495408598,0.49187923983749815,0.11616371781085251,0.40299874981537487,0.080300462605004383,0.015013116732168614,0.065287345872835759,0.7567199117736424,0.18309090909090911
ALL,ramp,FEASIBLE_STATE_ORACLE,3.1511420963183139,1.7522591334030508,1.3988829629152617,0.62600002752752992,0.49126308104377003,0.117658672930868,0.40755516168934858,0.081484312235517178,0.01490712510880395,0.066577187126713205,0.75479023807587109,0.18763636363636363
ALL,ramp,OUTCOME_ORACLE,2.769279079356906,1.5881340831516351,1.1811449962052705,0.61359562177066262,0.44516053883831636,0.15005208939066281,0.44114524376784764,0.094454431576785763,0.02147833062057386,0.072976100956211903,0.66834095477574418,0.32372727272727275
ALL,ramp,STATE_ORACLE,3.0925847126234571,1.6601849895836072,1.4323997230398491,0.59867982529992303,0.46539955749898254,0.19333812268915876,0.37035284662136525,0.086819885668378588,0.025788261261080431,0.061031624407298146,0.76639062983052575,0.40754545454545454
ALL,ramp,WIDTH_ONLY,3.6333919444156706,1.3931233281914879,2.2402686162241827,0.50210519225478634,0.39038223688321871,0.4190270434763444,0.054577858296368117,0.0712135968406859,0.061417591490940879,0.0097960053497449968,0.79072361298351601,0.84136363636363642
R01,ordinary,CLARA,1.5261656125631913,1.3333305056017957,0.19283510696139552,0.610357462959775,0.3739022648851737,0.1603025179167632,0.20899797296451234,0.055076246888141847,0.02244106392302312,0.032635182965118713,0.61575354916104319,0.043181818181818182
R01,ordinary,FEASIBLE_STATE_ORACLE,1.5090354714523604,1.3131571306568444,0.19587834079551608,0.60509642508462436,0.36823558652985028,0.17162898521780462,0.19154733130315527,0.054057417547419759,0.023747598180234676,0.030309819367185076,0.61772384363958621,0.059090909090909083
R01,ordinary,OUTCOME_ORACLE,1.4439330745779562,1.2348329028343978,0.20910017174355819,0.57353447765753296,0.34623439893927538,0.34538789631520928,0.081577804318442443,0.063031571010498874,0.049367131671752842,0.013664439338746023,0.61291851812371101,0.34227272727272728
R01,ordinary,STATE_ORACLE,1.4778613582298528,1.2741953388227976,0.20366601940705489,0.59216063755226034,0.3572912629809607,0.27694375225769458,0.12476779889699278,0.059343167443610935,0.039450752981532472,0.019892414462078446,0.62105698592864944,0.14090909090909093
R01,ordinary,WIDTH_ONLY,1.4439330745779562,1.2311359378497451,0.21279713672821138,0.57349289430957762,0.34519592562897955,0.34595360656359675,0.081549390726374058,0.063094194559073197,0.04943500934576045,0.013659185213312736,0.62892175095825109,0.34363636363636363
R01,overall,CLARA,1.6521871659581904,1.4375411506498859,0.21464601530830446,0.59075761008940009,0.4029813056596831,0.18549606741938107,0.18244422642335767,0.05484610146066142,0.026020215973991862,0.028825885486669534,0.67095193563108724,0.10636363636363637
R01,overall,FEASIBLE_STATE_ORACLE,1.6395917974176151,1.4228950928262749,0.21669670459133986,0.58731233206397193,0.39886724447327576,0.19752904639797114,0.16682811868613714,0.054181381354981309,0.027396408475343487,0.026784972879637804,0.6739050670935921,0.13454545454545455
R01,overall,OUTCOME_ORACLE,1.5463962943561635,1.3052206593238831,0.24117563503228037,0.54444400633371381,0.36581262832091871,0.38133802210523327,0.067702034351961857,0.0670287054530702,0.055340662540090145,0.011688042912980054,0.67463696598459177,0.66363636363636358
R01,overall,STATE_ORACLE,1.5778577954940254,1.3425194340194841,0.23533836147454118,0.5604170076332875,0.37628981222417723,0.3120289752550317,0.10464015589029405,0.062011529293992604,0.044951974966535899,0.017059554327456698,0.68126906497342088,0.50954545454545452
R01,overall,WIDTH_ONLY,1.5463962943561635,1.3018139195388962,0.2445823748172673,0.54435937235765341,0.36485567894311338,0.38195324857482887,0.06767253764141723,0.067105564788730976,0.055422383388502791,0.011683181400228181,0.6909001873004943,0.66454545454545455
R01,ramp,CLARA,1.8326894072833226,1.5880723512578478,0.24461705602547493,0.56811013985355818,0.44514319841871297,0.21073381643978067,0.15929902573095384,0.055194060514539747,0.029634688541875575,0.025559371972664148,0.75835926472541448,0.40000000000000002
