zone_or_farm,predictor,horizon_steps,target_coverage,method,coverage,TUWR,width,overall_gap_pp,TUWR_pct
zone2,Ridge,3,0.90000000000000002,EnbPI-RH,0.89488717509283056,0.25104979004199163,0.51521475076980217,-0.51128249071693554,25.104979004199159
zone2,Ridge,3,0.90000000000000002,TSC,0.9231648100542702,0.012897420515896801,0.55502642509143285,2.316481005427018,1.289742051589682
zone2,Ridge,3,0.90000000000000002,EEE,0.89231648100542704,0.23335332933413311,0.53332176649360763,-0.76835189945729787,23.335332933413319
zone2,Ridge,3,0.94999999999999996,Static,0.91231076835189961,0.51319736052789444,0.53992163776056523,-3.7689231648100447,51.319736052789445
zone2,Ridge,3,0.94999999999999996,ACI,0.95944015995429877,0.0044991001799640001,0.66351867244471174,0.94401599542988102,0.44991001799640062
zone2,Ridge,3,0.94999999999999996,AgACI,0.96258211939445881,0,0.68182056242304423,1.2582119394458746,0
zone2,Ridge,3,0.94999999999999996,EnbPI-RH,0.94087403598971719,0.25884823035392918,0.61290754365583,-0.91259640102827599,25.88482303539293
zone2,Ridge,3,0.94999999999999996,TSC,0.95686946586689525,0.046490701859628003,0.6489374417601832,0.68694658668951847,4.649070185962807
zone2,Ridge,3,0.94999999999999996,EEE,0.94315909740074255,0.17546490701859621,0.62454210407103605,-0.68409025992572925,17.546490701859629
zone2,Ridge,3,0.98999999999999999,Static,0.97943444730077123,0.33413317336532689,0.75562772624011521,-1.0565552699228764,33.413317336532693
zone2,Ridge,3,0.98999999999999999,ACI,0.99057412167951997,0.047690461907618401,0.85276737519901458,0.057412167952019998,4.7690461907618484
zone2,Ridge,3,0.98999999999999999,AgACI,0.99000285632676355,0.042891421715656797,0.85546055007147814,0.00028563267637779998,4.289142171565687
zone2,Ridge,3,0.98999999999999999,EnbPI-RH,0.98886032562125104,0.1052789442111577,0.82781076990005364,-0.11396743787489561,10.527894421115777
zone2,Ridge,3,0.98999999999999999,TSC,0.98971722365038561,0.095080983803239302,0.85012303934221767,-0.0282776349614377,9.5080983803239363
zone2,Ridge,3,0.98999999999999999,EEE,0.98686089688660383,0.16676664667066579,0.82291660535266853,-0.31391031133961572,16.676664667066589
zone2,GBR,3,0.10000000000000001,Static,0.089403027706369598,0.153869226154769,0.037628614751856498,-1.0596972293630391,15.386922615476903
zone2,GBR,3,0.10000000000000001,ACI,0.22279348757497849,0,0.084200782560693105,12.279348757497855,0
zone2,GBR,3,0.10000000000000001,AgACI,0.27420736932305051,0,0.1045886521864815,17.420736932305054,0
zone2,GBR,3,0.10000000000000001,EnbPI-RH,0.1062553556126821,0.052189562087582402,0.043265302447670698,0.62553556126820886,5.2189562087582484
zone2,GBR,3,0.10000000000000001,TSC,0.19108826049700081,0,0.073105291235114306,9.1088260497000864,0
zone2,GBR,3,0.10000000000000001,EEE,0.16880891173950291,0.0395920815836832,0.067420837986675405,6.8808911739502987,3.9592081583683263
zone2,GBR,3,0.20000000000000001,Static,0.18109111682376461,0.19856028794241151,0.074903223357780699,-1.8908883176235376,19.856028794241151
zone2,GBR,3,0.20000000000000001,ACI,0.3456155384175949,0,0.1362056522689882,14.561553841759494,0
zone2,GBR,3,0.20000000000000001,AgACI,0.39588688946015421,0,0.164252813621484,19.588688946015427,0
zone2,GBR,3,0.20000000000000001,EnbPI-RH,0.2067980576978006,0.078884223155368902,0.083218120516872704,0.67980576978006191,7.8884223155368947
zone2,GBR,3,0.20000000000000001,TSC,0.31419594401599538,0,0.12323305689407441,11.419594401599545,0
zone2,GBR,3,0.20000000000000001,EEE,0.2739217366466723,0.056988602279543998,0.1146449524412817,7.3921736646672338,5.6988602279544089
zone2,GBR,3,0.29999999999999988,Static,0.26935161382462153,0.29664067186562681,0.1119283842575096,-3.0648386175378461,29.664067186562686
zone2,GBR,3,0.29999999999999988,ACI,0.4473007712082262,0,0.182940534193374,14.730077120822621,0
zone2,GBR,3,0.29999999999999988,AgACI,0.49385889745786921,0,0.21392590059906141,19.385889745786923,0
zone2,GBR,3,0.29999999999999988,EnbPI-RH,0.30391316766638099,0.1004799040191961,0.12231557849919519,0.39131676663810561,10.047990401919616
zone2,GBR,3,0.29999999999999988,TSC,0.4187375035704084,0,0.1684035038982559,11.873750357040846,0
zone2,GBR,3,0.29999999999999988,EEE,0.36760925449871462,0.059688062387522403,0.15777759938728561,6.7609254498714684,5.9688062387522489
zone2,GBR,3,0.40000000000000002,Static,0.35704084547272202,0.38182363527294538,0.1526404825316395,-4.2959154527277938,38.182363527294541
zone2,GBR,3,0.40000000000000002,ACI,0.5384175949728649,0,0.23184353004375649,13.841759497286487,0
zone2,GBR,3,0.40000000000000002,AgACI,0.57954870037132244,0,0.26560189314015048,17.954870037132242,0
zone2,GBR,3,0.40000000000000002,EnbPI-RH,0.40359897172236497,0.20065986802639471,0.16550945945579371,0.3598971722365007,20.065986802639472
zone2,GBR,3,0.40000000000000002,TSC,0.52185089974293064,0,0.2143285021063277,12.185089974293062,0
zone2,GBR,3,0.40000000000000002,EEE,0.46015424164524421,0.085182963407318499,0.20389884129283581,6.0154241645244175,8.5182963407318546
zone2,GBR,3,0.5,Static,0.45215652670665518,0.39142171565686862,0.19636399379025191,-4.7843473293344765,39.142171565686859
zone2,GBR,3,0.5,ACI,0.62724935732647813,0,0.27653251870351142,12.724935732647811,0
zone2,GBR,3,0.5,AgACI,0.65552699228791766,0,0.3123632179054282,15.552699228791775,0
zone2,GBR,3,0.5,EnbPI-RH,0.50071408169094545,0.2195560887822435,0.20937099907783299,0.071408169094544505,21.955608878224361
zone2,GBR,3,0.5,TSC,0.6083976006855184,0,0.26115845348093347,10.83976006855184,0
zone2,GBR,3,0.5,EEE,0.54812910596972286,0.1016796640671865,0.24865768236925581,4.8129105969722978,10.167966406718657
zone2,GBR,3,0.59999999999999987,Static,0.56441016852327897,0.36142771445710847,0.24415931279451791,-3.5589831476720901,36.142771445710856
zone2,GBR,3,0.59999999999999987,ACI,0.70665524135961155,0,0.32921197897814969,10.665524135961157,0
zone2,GBR,3,0.59999999999999987,AgACI,0.72750642673521837,0,0.36845276058755871,12.750642673521853,0
zone2,GBR,3,0.59999999999999987,EnbPI-RH,0.60039988574692937,0.2402519496100779,0.25524552943931039,0.039988574692950599,24.025194961007799
zone2,GBR,3,0.59999999999999987,TSC,0.69437303627534985,0,0.31095608094688781,9.4373036275349893,0
zone2,GBR,3,0.59999999999999987,EEE,0.64924307340759768,0.078284343131373696,0.2992673954498844,4.9243073407597819,7.8284343131373726
zone2,GBR,3,0.69999999999999984,Static,0.66523850328477574,0.34673065386922608,0.29199705964356942,-3.4761496715224216,34.673065386922616
zone2,GBR,3,0.69999999999999984,ACI,0.7763496143958869,0,0.3844859705775942,7.6349614395886958,0
zone2,GBR,3,0.69999999999999984,AgACI,0.79748643244787187,0,0.42244468303847471,9.7486432447872033,0
zone2,GBR,3,0.69999999999999984,EnbPI-RH,0.69665809768637532,0.2300539892021595,0.30839215886067001,-0.3341902313624634,23.00539892021596
zone2,GBR,3,0.69999999999999984,TSC,0.77892030848329052,0,0.36691401110298988,7.8920308483290578,0
zone2,GBR,3,0.69999999999999984,EEE,0.73093401885175657,0.1115776844631073,0.3518299680300776,3.0934018851756728,11.157768446310738
zone2,GBR,3,0.80000000000000004,Static,0.77349328763210512,0.31433713257348522,0.35938109360612802,-2.6506712367894925,31.433713257348529
zone2,GBR,3,0.80000000000000004,ACI,0.85404170237075105,0,0.45365785703852929,5.4041702370751121,0
zone2,GBR,3,0.80000000000000004,AgACI,0.86289631533847466,0,0.48949985992369388,6.2896315338474729,0
zone2,GBR,3,0.80000000000000004,EnbPI-RH,0.79463010568409032,0.22525494901019791,0.37667960865422462,-0.5369894315909729,22.525494901019801
zone2,GBR,3,0.80000000000000004,TSC,0.85689802913453295,0,0.43506649639065942,5.6898029134532893,0
zone2,GBR,3,0.80000000000000004,EEE,0.82519280205655532,0.057588482303539197,0.41980460480564402,2.5192802056555275,5.7588482303539292
zone2,GBR,3,0.90000000000000002,Static,0.8837475007140817,0.30983803239352131,0.46646447891996462,-1.625249928591832,30.983803239352127
zone2,GBR,3,0.90000000000000002,ACI,0.92430734075978283,0,0.5544606336560487,2.4307340759782914,0
zone2,GBR,3,0.90000000000000002,AgACI,0.92973436161096845,0,0.58371718810608697,2.9734361610968318,0
zone2,GBR,3,0.90000000000000002,EnbPI-RH,0.8980291345329906,0.20845830833833229,0.48751862008609492,-0.19708654670094189,20.845830833833237
zone2,GBR,3,0.90000000000000002,TSC,0.92602113681805198,0,0.54004401368620802,2.602113681805196,0
zone2,GBR,3,0.90000000000000002,EEE,0.91002570694087404,0.041991601679664002,0.52304023019204748,1.0025706940874013,4.1991601679664061
zone2,GBR,3,0.94999999999999996,Static,0.94715795487003718,0.21925614877024591,0.5916872045697481,-0.2842045129962778,21.9256148770246
zone2,GBR,3,0.94999999999999996,ACI,0.96086832333618954,0,0.65374538854819275,1.08683233361897,0
zone2,GBR,3,0.94999999999999996,AgACI,0.96458154812910601,0,0.67560389875586346,1.4581548129106059,0
zone2,GBR,3,0.94999999999999996,EnbPI-RH,0.94458726078263355,0.25764847030593868,0.59652966443711075,-0.54127392173664024,25.764847030593881
zone2,GBR,3,0.94999999999999996,TSC,0.95944015995429877,0.016496700659868,0.64500362727399263,0.94401599542988102,1.6496700659868029
zone2,GBR,3,0.94999999999999996,EEE,0.95629820051413883,0.060887822435512801,0.62939153907772938,0.62982005141388742,6.0887822435512895
zone2,GBR,3,0.98999999999999999,Static,0.99571550985432722,0.0395920815836832,0.87653561991987117,0.57155098543273375,3.9592081583683263
zone2,GBR,3,0.98999999999999999,ACI,0.99085975435589835,0.018896220755848799,0.85239143769268344,0.0859754355898356,1.8896220755848827
zone2,GBR,3,0.98999999999999999,AgACI,0.99085975435589835,0.068686262747450502,0.84516071822454475,0.0859754355898356,6.8686262747450524
zone2,GBR,3,0.98999999999999999,EnbPI-RH,0.98400457012282205,0.2528494301139772,0.81987665939487331,-0.5995429877177938,25.284943011397718
zone2,GBR,3,0.98999999999999999,TSC,0.99057412167951997,0.125374925014997,0.85186253863130357,0.057412167952019998,12.537492501499701
zone2,GBR,3,0.98999999999999999,EEE,0.99028848900314204,0.10377924415116969,0.84849110880799417,0.028848900314193401,10.377924415116976
zone2,MLP,3,0.10000000000000001,Static,0.079215462248881194,0.2403519296140772,0.0272606774415406,-2.078453775111873,24.03519296140772
zone2,MLP,3,0.10000000000000001,ACI,0.19537275064267351,0,0.080076094501657605,9.5372750642673481,0
zone2,MLP,3,0.10000000000000001,AgACI,0.2462153670379891,0,0.104553314300125,14.621536703798917,0
zone2,MLP,3,0.10000000000000001,EnbPI-RH,0.10834999523945529,0.0480903819236152,0.038124109881772499,0.83499952394553845,4.8090381923615277
zone2,MLP,3,0.10000000000000001,TSC,0.1697610206607636,0,0.067869416250983305,6.9761020660763595,0
zone2,MLP,3,0.10000000000000001,EEE,0.15538417594972859,0.027494501099780001,0.062503549031274003,5.5384175949728638,2.7494501099780044
zone2,MLP,3,0.20000000000000001,Static,0.1601447205560316,0.39822035592881422,0.055928762627672698,-3.985527944396841,39.82203559288142
zone2,MLP,3,0.20000000000000001,ACI,0.31276778063410449,0,0.1300880268272695,11.276778063410454,0
zone2,MLP,3,0.20000000000000001,AgACI,0.36313434256878979,0,0.1605740207139244,16.313434256878985,0
zone2,MLP,3,0.20000000000000001,EnbPI-RH,0.20641721412929631,0.141371725654869,0.074347153342343805,0.64172141292963825,14.137172565486903
zone2,MLP,3,0.20000000000000001,TSC,0.28030086641911828,0,0.1138518276940186,8.0300866419118329,0
zone2,MLP,3,0.20000000000000001,EEE,0.2577358849852423,0.052689462107578397,0.1052344908778018,5.7735884985242292,5.2689462107578491
zone2,MLP,3,0.29999999999999988,Static,0.246024945253737,0.46690661867626471,0.085767982054381894,-5.3975054746262963,46.690661867626481
zone2,MLP,3,0.29999999999999988,ACI,0.4076930400837856,0,0.17577751062082611,10.76930400837856,0
zone2,MLP,3,0.29999999999999988,AgACI,0.45596496239169748,0,0.2088943045255931,15.59649623916976,0
zone2,MLP,3,0.29999999999999988,EnbPI-RH,0.30496048747976762,0.19146170765846829,0.1115533962329851,0.49604874797676829,19.146170765846836
zone2,MLP,3,0.29999999999999988,TSC,0.38151004474911931,0.00039992001599679997,0.1581697658815141,8.1510044749119324,0.039992001599679999
zone2,MLP,3,0.29999999999999988,EEE,0.35513662763020082,0.070685862827434498,0.1454982983584471,5.5136627630200881,7.0685862827434516
zone2,MLP,3,0.40000000000000002,Static,0.33247643530419868,0.500999800039992,0.11985305575433081,-6.752356469580123,50.0999800039992
zone2,MLP,3,0.40000000000000002,ACI,0.49985718366181092,0,0.22323659594803949,9.9857183661810875,0
zone2,MLP,3,0.40000000000000002,AgACI,0.5406074454917642,0,0.25725087210596009,14.060744549176418,0
zone2,MLP,3,0.40000000000000002,EnbPI-RH,0.40502713510425592,0.22155568886222751,0.15206572826868869,0.50271351042558965,22.15556888622276
zone2,MLP,3,0.40000000000000002,TSC,0.475864038846044,0.00069986002799440005,0.204234699643671,7.5864038846043966,0.069986002799440103
zone2,MLP,3,0.40000000000000002,EEE,0.4417785394649148,0.093181363727254496,0.18810156301925479,4.1778539464914779,9.3181363727254567
zone2,MLP,3,0.5,Static,0.41616680948300477,0.55668866226754654,0.1548464528182788,-8.383319051699516,55.668866226754645
zone2,MLP,3,0.5,ACI,0.58526135389888601,0,0.27035354131394568,8.5261353898886014,0
zone2,MLP,3,0.5,AgACI,0.61715700276111585,0,0.30669840208499322,11.715700276111583,0
zone2,MLP,3,0.5,EnbPI-RH,0.50423688469960948,0.25014997000599881,0.1986867544421185,0.42368846996095882,25.01499700059988
zone2,MLP,3,0.5,TSC,0.56726649528706075,0,0.2517362501124874,6.7266495287060852,0
zone2,MLP,3,0.5,EEE,0.52661144434923346,0.1379724055188962,0.23264628766483469,2.6611444349233566,13.797240551889626
zone2,MLP,3,0.59999999999999987,Static,0.51366276302008951,0.53259348130373918,0.20036410286988471,-8.6337236979910479,53.25934813037393
zone2,MLP,3,0.59999999999999987,ACI,0.67057031324383498,0,0.32144169112384641,7.0570313243835123,0
zone2,MLP,3,0.59999999999999987,AgACI,0.69580119965724074,0,0.35568165045865341,9.5801199657240765,0
zone2,MLP,3,0.59999999999999987,EnbPI-RH,0.5957345520327525,0.2811437712457508,0.25058595196796701,-0.42654479672474821,28.114377124575089
zone2,MLP,3,0.59999999999999987,TSC,0.65724078834618682,0.0013997200559888001,0.3039444430904446,5.7240788346186839,0.13997200559888021
zone2,MLP,3,0.59999999999999987,EEE,0.61353898886032565,0.153869226154769,0.2820183491050865,1.3538988860325674,15.386922615476903
zone2,MLP,3,0.69999999999999984,Static,0.61953727506426726,0.50279944011197764,0.25886702391983207,-8.046272493573257,50.279944011197763
zone2,MLP,3,0.69999999999999984,ACI,0.75188041511948955,0,0.37807388055623542,5.1880415119489705,0
zone2,MLP,3,0.69999999999999984,AgACI,0.77006569551556703,0,0.41521229014930378,7.0065695515567068,0
zone2,MLP,3,0.69999999999999984,EnbPI-RH,0.69104065505093781,0.26084783043391319,0.31682432418342382,-0.89593449490621424,26.084783043391329
zone2,MLP,3,0.69999999999999984,TSC,0.74121679520137096,0.0044991001799640001,0.36230165012899568,4.1216795201371124,0.44991001799640062
zone2,MLP,3,0.69999999999999984,EEE,0.70160906407693036,0.1569686062787442,0.34224437970219768,0.1609064076930399,15.696860627874424
zone2,MLP,3,0.80000000000000004,Static,0.72503094353994102,0.49590081983603268,0.33626303523026729,-7.4969056460059038,49.590081983603277
zone2,MLP,3,0.80000000000000004,ACI,0.83157193182900124,0.0018996200759847999,0.45388875830595071,3.1571931829001199,0.18996200759848031
zone2,MLP,3,0.80000000000000004,AgACI,0.84280681709987615,0,0.4848500661096169,4.280681709987622,0
zone2,MLP,3,0.80000000000000004,EnbPI-RH,0.78806055412739207,0.29424115176964599,0.40252459223917392,-1.1939445872607868,29.424115176964605
zone2,MLP,3,0.80000000000000004,TSC,0.82643054365419388,0.017896420715856801,0.44015318200405251,2.643054365419395,1.7896420715856829
zone2,MLP,3,0.80000000000000004,EEE,0.78929829572503085,0.1745650869826034,0.41938161297125148,-1.0701704274969082,17.456508698260347
zone2,MLP,3,0.90000000000000002,Static,0.85356564791012091,0.39852029594081179,0.47152973713567481,-4.6434352089879116,39.852029594081195
zone2,MLP,3,0.90000000000000002,ACI,0.91107302675426083,0.0051989602079584004,0.56551615488776663,1.1073026754260695,0.51989602079584085
zone2,MLP,3,0.90000000000000002,AgACI,0.91678568028182417,0.00059988002399520004,0.5858406431171953,1.6785680281824256,0.059988002399519999
zone2,MLP,3,0.90000000000000002,EnbPI-RH,0.88774635818337622,0.29814037192561482,0.53104424736555556,-1.2253641816623806,29.814037192561489
zone2,MLP,3,0.90000000000000002,TSC,0.9076454346377224,0.040491901619676002,0.55683604534650266,0.76454346377224924,4.0491901619676076
zone2,MLP,3,0.90000000000000002,EEE,0.87879653432352645,0.20165966806638669,0.53848269562654627,-2.1203465676473465,20.165966806638671
zone2,MLP,3,0.94999999999999996,Static,0.91688089117395044,0.37142571485702852,0.58365890818800892,-3.3119108826049626,37.142571485702859
zone2,MLP,3,0.94999999999999996,ACI,0.953346662858231,0.048690261947610398,0.66061627087606944,0.3346662858231042,4.8690261947610471
zone2,MLP,3,0.94999999999999996,AgACI,0.95591735694563462,0.018996200759847998,0.6612565890158838,0.59173569456346664,1.899620075984803
zone2,MLP,3,0.94999999999999996,EnbPI-RH,0.93887460725506999,0.28434313137372519,0.6373189446988331,-1.1125392744929965,28.434313137372524
zone2,MLP,3,0.94999999999999996,TSC,0.95258497572122236,0.1166766646670665,0.66541635363194507,0.2584975721222515,11.667666466706658
zone2,MLP,3,0.94999999999999996,EEE,0.92744930019994276,0.23115376924615069,0.63571267819469846,-2.2550699800057084,23.115376924615081
zone2,MLP,3,0.98999999999999999,Static,0.97619727696848524,0.34983003399320128,0.78400225604201257,-1.3802723031514752,34.983003399320133
zone2,MLP,3,0.98999999999999999,ACI,0.98971722365038561,0.1158768246350729,0.84976478383396026,-0.0282776349614377,11.587682463507299
zone2,MLP,3,0.98999999999999999,AgACI,0.98981243454251155,0.077484503099380098,0.83999657339637168,-0.018756545748832499,7.7484503099380131
zone2,MLP,3,0.98999999999999999,EnbPI-RH,0.98295725030943515,0.28854229154169159,0.80168304939919921,-0.70427496905646203,28.854229154169165
zone2,MLP,3,0.98999999999999999,TSC,0.98924116918975524,0.13747250549890019,0.84857357061422278,-0.0758830810244637,13.747250549890024
zone2,MLP,3,0.98999999999999999,EEE,0.97952965819289717,0.23515296940611871,0.81886166566788565,-1.0470341807102712,23.515296940611879
zone2,QRLSTM,3,0.10000000000000001,Static,0.082357421689041199,0.2308538292341531,0.031354633640856298,-1.7642578310958781,23.08538292341532
zone2,QRLSTM,3,0.10000000000000001,ACI,0.21079691516709509,0,0.083588569958448905,11.079691516709511,0
zone2,QRLSTM,3,0.10000000000000001,AgACI,0.2630676949443016,0,0.1058206899851587,16.306769494430164,0
zone2,QRLSTM,3,0.10000000000000001,EnbPI-RH,0.1056840902599257,0.084083183363327305,0.039676552994510797,0.56840902599257348,8.4083183363327336
zone2,QRLSTM,3,0.10000000000000001,TSC,0.1835666000190421,0,0.073165232419067597,8.356660001904217,0
zone2,QRLSTM,3,0.10000000000000001,EEE,0.1647148433780824,0.0361927614477104,0.065110111644743396,6.4714843378082447,3.6192761447710455
zone2,QRLSTM,3,0.20000000000000001,Static,0.16947538798438541,0.27414517096580682,0.0638368710023203,-3.0524612015614601,27.414517096580681
zone2,QRLSTM,3,0.20000000000000001,ACI,0.3308578501380558,0,0.1330163382512751,13.085785013805578,0
zone2,QRLSTM,3,0.20000000000000001,AgACI,0.38427116062077499,0,0.16175314849053621,18.427116062077506,0
zone2,QRLSTM,3,0.20000000000000001,EnbPI-RH,0.2075597448348091,0.1232753449310138,0.0778632464085834,0.75597448348090901,12.32753449310138
zone2,QRLSTM,3,0.20000000000000001,TSC,0.29801009235456533,0,0.11954406483197,9.8010092354565366,0
zone2,QRLSTM,3,0.20000000000000001,EEE,0.27125583166714268,0.050489902019596002,0.1091174010381782,7.1255831667142724,5.048990201959608
zone2,QRLSTM,3,0.29999999999999988,Static,0.2560220889269732,0.32743451309738048,0.096866143578409003,-4.3977911073026732,32.743451309738056
zone2,QRLSTM,3,0.29999999999999988,ACI,0.43368561363419972,0,0.1794492462843349,13.368561363419978,0
zone2,QRLSTM,3,0.29999999999999988,AgACI,0.48271922307912019,0,0.2082138005105266,18.271922307912025,0
zone2,QRLSTM,3,0.29999999999999988,EnbPI-RH,0.30676949443016283,0.1316736652669466,0.116350477525899,0.67694944301628357,13.167366526694661
zone2,QRLSTM,3,0.29999999999999988,TSC,0.40493192421212981,0,0.1632446346443755,10.493192421212989,0
zone2,QRLSTM,3,0.29999999999999988,EEE,0.3684661525278492,0.0612877424515096,0.1502199169747942,6.8466152527849209,6.1287742451509697
zone2,QRLSTM,3,0.40000000000000002,Static,0.35380367514043598,0.33023395320935811,0.13327434086516679,-4.6196324859563926,33.023395320935805
zone2,QRLSTM,3,0.40000000000000002,ACI,0.52480243739883836,0,0.2238770731007286,12.480243739883845,0
zone2,QRLSTM,3,0.40000000000000002,AgACI,0.56602875368942196,0,0.25392728980090212,16.602875368942204,0
zone2,QRLSTM,3,0.40000000000000002,EnbPI-RH,0.4043606588593735,0.17176564687062579,0.15629206008682209,0.4360658859373478,17.176564687062587
zone2,QRLSTM,3,0.40000000000000002,TSC,0.4990954965248024,0,0.20741090617600541,9.9095496524802424,0
zone2,QRLSTM,3,0.40000000000000002,EEE,0.45958297629248779,0.0715856828634273,0.1918426909634037,5.9582976292487819,7.1585682863427316
zone2,QRLSTM,3,0.5,Static,0.44311149195467958,0.381623675264947,0.17147275965254011,-5.6888508045320361,38.162367526494698
zone2,QRLSTM,3,0.5,ACI,0.6134437779681996,0,0.27029781761189131,11.344377796819961,0
zone2,QRLSTM,3,0.5,AgACI,0.64372084166428645,0,0.30314246606296741,14.372084166428644,0
zone2,QRLSTM,3,0.5,EnbPI-RH,0.5044273064838618,0.1905618876224755,0.20143630409569371,0.44273064838618031,19.056188762247551
zone2,QRLSTM,3,0.5,TSC,0.59249738170046651,0,0.2544223645640421,9.249738170046653,0
zone2,QRLSTM,3,0.5,EEE,0.54194039798152904,0.11267746450709849,0.23658733685577329,4.1940397981529038,11.267746450709858
zone2,QRLSTM,3,0.59999999999999987,Static,0.53432352661144433,0.40231953609278143,0.214070461308525,-6.567647338855565,40.231953609278143
zone2,QRLSTM,3,0.59999999999999987,ACI,0.69599162144149285,0,0.31661703036126848,9.5991621441492985,0
zone2,QRLSTM,3,0.59999999999999987,AgACI,0.72093687517852045,0,0.35209142980124458,12.093687517852048,0
zone2,QRLSTM,3,0.59999999999999987,EnbPI-RH,0.60030467485480343,0.22645470905818829,0.25065421738231108,0.030467485480345498,22.64547090581884
zone2,QRLSTM,3,0.59999999999999987,TSC,0.68199562029896221,0,0.30196037019089261,8.1995620298962244,0
zone2,QRLSTM,3,0.59999999999999987,EEE,0.6222983909359231,0.1441711657668466,0.28335828471333963,2.2298390935923118,14.417116576684665
zone2,QRLSTM,3,0.69999999999999984,Static,0.62153670379891446,0.41951609678064378,0.2683763122803825,-7.8463296201085377,41.951609678064393
zone2,QRLSTM,3,0.69999999999999984,ACI,0.77606398171950874,0,0.3750408325800742,7.6063981719508797,0
zone2,QRLSTM,3,0.69999999999999984,AgACI,0.79510616014472046,0,0.4092686999140504,9.5106160144720615,0
zone2,QRLSTM,3,0.69999999999999984,EnbPI-RH,0.69913358088165278,0.24485102979404111,0.3138297515065181,-0.086641911834706098,24.485102979404122
zone2,QRLSTM,3,0.69999999999999984,TSC,0.76997048462344087,0,0.35961141708518091,6.997048462344102,0
zone2,QRLSTM,3,0.69999999999999984,EEE,0.70646481957535945,0.1611677664467106,0.34162889907025801,0.64648195753594917,16.116776644671067
zone2,QRLSTM,3,0.80000000000000004,Static,0.71255831667142722,0.43521295740851818,0.33339422217313502,-8.7441683328572832,43.521295740851834
zone2,QRLSTM,3,0.80000000000000004,ACI,0.85385128058649895,0,0.44320238617611091,5.3851280586499017,0
zone2,QRLSTM,3,0.80000000000000004,AgACI,0.86356279158335714,0,0.47805462979125468,6.3562791583357097,0
zone2,QRLSTM,3,0.80000000000000004,EnbPI-RH,0.79900980672188904,0.2643471305738852,0.38639230438546951,-0.099019327811100594,26.434713057388521
zone2,QRLSTM,3,0.80000000000000004,TSC,0.84947157954870034,0.00019996000799839999,0.42706618219021458,4.9471579548700291,0.01999600079984
zone2,QRLSTM,3,0.80000000000000004,EEE,0.78806055412739207,0.17126574685062981,0.41026088563149538,-1.1939445872607868,17.126574685062987
zone2,QRLSTM,3,0.90000000000000002,Static,0.82347900599828605,0.42901419716056782,0.44162562278654788,-7.6520994001713856,42.901419716056793
zone2,QRLSTM,3,0.90000000000000002,ACI,0.92564029324954755,0,0.54514187485884225,2.5640293249547752,0
zone2,QRLSTM,3,0.90000000000000002,AgACI,0.93087689231648085,0,0.57327101654952484,3.0876892316480946,0
zone2,QRLSTM,3,0.90000000000000002,EnbPI-RH,0.89650576025897355,0.25734853029394122,0.49954886577698121,-0.34942397410263609,25.734853029394124
zone2,QRLSTM,3,0.90000000000000002,TSC,0.92402170808340478,0.0023995200959808002,0.53169105192874988,2.4021708083404758,0.2399520095980803
zone2,QRLSTM,3,0.90000000000000002,EEE,0.86803770351328191,0.16056788642271541,0.51489684499297961,-3.1962296486718111,16.056788642271545
zone2,QRLSTM,3,0.94999999999999996,Static,0.89031705227077973,0.46610677864427108,0.5421879208305278,-5.9682947729220235,46.61067786442711
zone2,QRLSTM,3,0.94999999999999996,ACI,0.96134437779682003,0.0141971605678864,0.64137208676611734,1.134437779681996,1.4197160567886422
zone2,QRLSTM,3,0.94999999999999996,AgACI,0.96315338474721524,0,0.66928881573226318,1.3153384747215169,0
zone2,QRLSTM,3,0.94999999999999996,EnbPI-RH,0.94468247167475961,0.28564287142571482,0.602909228545778,-0.53175283252403505,28.564287142571487
zone2,QRLSTM,3,0.94999999999999996,TSC,0.95801199657240776,0.047690461907618401,0.62855566752446534,0.80119965724079201,4.7690461907618484
zone2,QRLSTM,3,0.94999999999999996,EEE,0.91535751689993317,0.20945810837832429,0.61393951296867377,-3.4642483100066568,20.94581083783244
zone2,QRLSTM,3,0.98999999999999999,Static,0.95506045891650004,0.35722855428914208,0.73238157821891481,-3.4939541083499948,35.722855428914215
zone2,QRLSTM,3,0.98999999999999999,ACI,0.99000285632676355,0.1042791441711657,0.82349364385729895,0.00028563267637779998,10.427914417116575
zone2,QRLSTM,3,0.98999999999999999,AgACI,0.99057412167951997,0.033293341331733603,0.82370468871349012,0.057412167952019998,3.329334133173365
zone2,QRLSTM,3,0.98999999999999999,EnbPI-RH,0.98514710082833479,0.1929614077184563,0.78574686884551814,-0.48528991716652031,19.296140771845629
zone2,QRLSTM,3,0.98999999999999999,TSC,0.98924116918975524,0.1082783443311337,0.82366193532226528,-0.0758830810244637,10.827834433113376
zone2,QRLSTM,3,0.98999999999999999,EEE,0.96010663619918124,0.27084583083383318,0.79133169490881605,-2.9893363800818751,27.084583083383318
zone2,Ridge,6,0.10000000000000001,Static,0.071530758226037203,0.40264423076923073,0.038766178350676701,-2.8469241773962803,40.26442307692308
zone2,Ridge,6,0.10000000000000001,ACI,0.20486409155937049,0,0.11281940658151569,10.486409155937052,0
zone2,Ridge,6,0.10000000000000001,AgACI,0.2618025751072961,0,0.14035646389974041,16.180257510729614,0
zone2,Ridge,6,0.10000000000000001,EnbPI-RH,0.1041487839771101,0.15805288461538461,0.0572845298502992,0.41487839771101448,15.805288461538462
