zone,price_id,target_predictor,source_predictor,ERRF
zone6,R05P6179775281,QRLSTM,MLP,2.7286245073200908
zone6,R05P6179775281,QRLSTM,QRLSTM,2.7136256030435253
zone6,R05P6179775281,QRLSTM,Ridge,2.7322558678887003
zone6,R05P6179775281,Ridge,GBR,2.7240484757402137
zone6,R05P6179775281,Ridge,MLP,2.7468994013679526
zone6,R05P6179775281,Ridge,QRLSTM,2.7272305380128796
zone6,R05P6179775281,Ridge,Ridge,2.7292111207882908
zone6,R10,GBR,GBR,3.332212452003824
zone6,R10,GBR,MLP,3.346619222158608
zone6,R10,GBR,QRLSTM,3.3311680397021353
zone6,R10,GBR,Ridge,3.353429927492451
zone6,R10,MLP,GBR,3.548069615926757
zone6,R10,MLP,MLP,3.557629936320868
zone6,R10,MLP,QRLSTM,3.5333711742819736
zone6,R10,MLP,Ridge,3.5734131567208114
zone6,R10,QRLSTM,GBR,3.547393577908918
zone6,R10,QRLSTM,MLP,3.5491349866534003
zone6,R10,QRLSTM,QRLSTM,3.5279949013802043
zone6,R10,QRLSTM,Ridge,3.57071846724508
zone6,R10,Ridge,GBR,3.4461474150979203
zone6,R10,Ridge,MLP,3.466873974721885
zone6,R10,Ridge,QRLSTM,3.4427372458937606
zone6,R10,Ridge,Ridge,3.4662292779471287
zone6,R20,GBR,GBR,4.807803637512399
zone6,R20,GBR,MLP,4.839018613038431
zone6,R20,GBR,QRLSTM,4.81292951283908
zone6,R20,GBR,Ridge,4.860936261987906
zone6,R20,MLP,GBR,5.340330014893836
zone6,R20,MLP,MLP,5.374237055691441
zone6,R20,MLP,QRLSTM,5.339992521397013
zone6,R20,MLP,Ridge,5.399943453299171
zone6,R20,QRLSTM,GBR,5.337045625449165
zone6,R20,QRLSTM,MLP,5.351069688645777
zone6,R20,QRLSTM,QRLSTM,5.3228380477615005
zone6,R20,QRLSTM,Ridge,5.3899317398254185
zone6,R20,Ridge,GBR,5.0165980180010274
zone6,R20,Ridge,MLP,5.0428758742892805
zone6,R20,Ridge,QRLSTM,5.0099553434596995
zone6,R20,Ridge,Ridge,5.059517616779861
zone7,R01,GBR,GBR,1.3901462388928003
zone7,R01,GBR,MLP,1.400942084516881
zone7,R01,GBR,QRLSTM,1.3955217387239496
zone7,R01,GBR,Ridge,1.3927528966618006
zone7,R01,MLP,GBR,1.371441440751517
zone7,R01,MLP,MLP,1.3862785348854165
zone7,R01,MLP,QRLSTM,1.3765566323663136
zone7,R01,MLP,Ridge,1.3836929281519452
zone7,R01,QRLSTM,GBR,1.3515558564964476
zone7,R01,QRLSTM,MLP,1.3697270385399638
zone7,R01,QRLSTM,QRLSTM,1.3553836889572473
zone7,R01,QRLSTM,Ridge,1.3702314814496508
zone7,R01,Ridge,GBR,1.4124523280085306
zone7,R01,Ridge,MLP,1.4246030739406703
zone7,R01,Ridge,QRLSTM,1.4171376095341512
zone7,R01,Ridge,Ridge,1.4146618050575455
zone7,R02,GBR,GBR,1.5769043313639681
zone7,R02,GBR,MLP,1.586854187393605
zone7,R02,GBR,QRLSTM,1.5820943926671287
zone7,R02,GBR,Ridge,1.5787568584499214
zone7,R02,MLP,GBR,1.5983078712732035
zone7,R02,MLP,MLP,1.609262900735026
zone7,R02,MLP,QRLSTM,1.6034791155140655
zone7,R02,MLP,Ridge,1.6066571106361072
zone7,R02,QRLSTM,GBR,1.560258786231726
zone7,R02,QRLSTM,MLP,1.57515902134392
zone7,R02,QRLSTM,QRLSTM,1.5656985730911706
zone7,R02,QRLSTM,Ridge,1.5752713632108146
zone7,R02,Ridge,GBR,1.620170810636545
zone7,R02,Ridge,MLP,1.6315998997686718
zone7,R02,Ridge,QRLSTM,1.6258159755060397
zone7,R02,Ridge,Ridge,1.6218258948908326
zone7,R05P6179775281,GBR,GBR,2.165017810991231
zone7,R05P6179775281,GBR,MLP,2.1748576785617306
zone7,R05P6179775281,GBR,QRLSTM,2.17484937593545
zone7,R05P6179775281,GBR,Ridge,2.1700122247365585
zone7,R05P6179775281,MLP,GBR,2.293940695367039
zone7,R05P6179775281,MLP,MLP,2.2887824611733287
zone7,R05P6179775281,MLP,QRLSTM,2.2910710718240854
zone7,R05P6179775281,MLP,Ridge,2.292846940260182
zone7,R05P6179775281,QRLSTM,GBR,2.207653485024175
zone7,R05P6179775281,QRLSTM,MLP,2.2162677116805884
zone7,R05P6179775281,QRLSTM,QRLSTM,2.212032541090953
zone7,R05P6179775281,QRLSTM,Ridge,2.216455838660714
zone7,R05P6179775281,Ridge,GBR,2.2591237464850122
zone7,R05P6179775281,Ridge,MLP,2.265721497370238
zone7,R05P6179775281,Ridge,QRLSTM,2.2670942522467055
zone7,R05P6179775281,Ridge,Ridge,2.2615955379263526
zone7,R10,GBR,GBR,2.7524465209856945
zone7,R10,GBR,MLP,2.766626102079839
zone7,R10,GBR,QRLSTM,2.758373264734844
zone7,R10,GBR,Ridge,2.7718196402978985
zone7,R10,MLP,GBR,2.989080209861247
zone7,R10,MLP,MLP,2.9881734119983197
zone7,R10,MLP,QRLSTM,2.9885669794364587
zone7,R10,MLP,Ridge,2.994080871817918
zone7,R10,QRLSTM,GBR,2.8627898492421804
zone7,R10,QRLSTM,MLP,2.8745028110915154
zone7,R10,QRLSTM,QRLSTM,2.8608283567847645
zone7,R10,QRLSTM,Ridge,2.877063905504136
zone7,R10,Ridge,GBR,2.8845757647145818
zone7,R10,Ridge,MLP,2.885929367608841
zone7,R10,Ridge,QRLSTM,2.8882377654489684
zone7,R10,Ridge,Ridge,2.8899318105613867
zone7,R20,GBR,GBR,4.010474212285582
zone7,R20,GBR,MLP,4.032386588965506
zone7,R20,GBR,QRLSTM,4.009573632229687
zone7,R20,GBR,Ridge,4.0414409605093145
zone7,R20,MLP,GBR,4.517815457712851
zone7,R20,MLP,MLP,4.519556934213689
zone7,R20,MLP,QRLSTM,4.506362571709734
zone7,R20,MLP,Ridge,4.516511287523181
zone7,R20,QRLSTM,GBR,4.286155558479678
zone7,R20,QRLSTM,MLP,4.296350499238121
zone7,R20,QRLSTM,QRLSTM,4.270436744436956
zone7,R20,QRLSTM,Ridge,4.306461761825802
zone7,R20,Ridge,GBR,4.22989988751885
zone7,R20,Ridge,MLP,4.217212682881519
zone7,R20,Ridge,QRLSTM,4.2150661161589555
zone7,R20,Ridge,Ridge,4.219189737359019
zone8,R01,GBR,GBR,1.5054944915074058
zone8,R01,GBR,MLP,1.515277274240414
zone8,R01,GBR,QRLSTM,1.509413578867401
zone8,R01,GBR,Ridge,1.5095099023423504
zone8,R01,MLP,GBR,1.5077743712780518
zone8,R01,MLP,MLP,1.5160586017598547
zone8,R01,MLP,QRLSTM,1.5079176070374958
zone8,R01,MLP,Ridge,1.5193934924076964
zone8,R01,QRLSTM,GBR,1.474023941113117
zone8,R01,QRLSTM,MLP,1.4973043700155892
zone8,R01,QRLSTM,QRLSTM,1.4726300578549734
zone8,R01,QRLSTM,Ridge,1.486516095364384
zone8,R01,Ridge,GBR,1.5080329716759706
zone8,R01,Ridge,MLP,1.5212791611670766
zone8,R01,Ridge,QRLSTM,1.51023205612306
zone8,R01,Ridge,Ridge,1.5084576921503032
zone8,R02,GBR,GBR,1.7048643893557716
zone8,R02,GBR,MLP,1.7134442254685338
zone8,R02,GBR,QRLSTM,1.710277164811247
zone8,R02,GBR,Ridge,1.7083434220232734
zone8,R02,MLP,GBR,1.774246231860236
zone8,R02,MLP,MLP,1.7820877953008374
zone8,R02,MLP,QRLSTM,1.7747448800036627
zone8,R02,MLP,Ridge,1.7816424922927099
zone8,R02,QRLSTM,GBR,1.710253563735264
zone8,R02,QRLSTM,MLP,1.729381387544571
zone8,R02,QRLSTM,QRLSTM,1.7099062985813447
zone8,R02,QRLSTM,Ridge,1.7185485924101096
zone8,R02,Ridge,GBR,1.7329663804553912
zone8,R02,Ridge,MLP,1.7457751063118858
zone8,R02,Ridge,QRLSTM,1.7375410317083193
zone8,R02,Ridge,Ridge,1.7331844062645572
zone8,R05P6179775281,GBR,GBR,2.3281462918815334
zone8,R05P6179775281,GBR,MLP,2.341949786671395
zone8,R05P6179775281,GBR,QRLSTM,2.337778292868179
zone8,R05P6179775281,GBR,Ridge,2.336218464499683
zone8,R05P6179775281,MLP,GBR,2.5741566367049096
zone8,R05P6179775281,MLP,MLP,2.568814798565661
zone8,R05P6179775281,MLP,QRLSTM,2.5674828228264412
zone8,R05P6179775281,MLP,Ridge,2.566201721063556
zone8,R05P6179775281,QRLSTM,GBR,2.435985682061208
zone8,R05P6179775281,QRLSTM,MLP,2.4458738025303677
zone8,R05P6179775281,QRLSTM,QRLSTM,2.434076241682844
zone8,R05P6179775281,QRLSTM,Ridge,2.4438360255432574
zone8,R05P6179775281,Ridge,GBR,2.4102664586341502
zone8,R05P6179775281,Ridge,MLP,2.4231668160958293
zone8,R05P6179775281,Ridge,QRLSTM,2.4198066085259082
zone8,R05P6179775281,Ridge,Ridge,2.408833370053868
zone8,R10,GBR,GBR,2.9583722618657693
zone8,R10,GBR,MLP,2.9707587016124797
zone8,R10,GBR,QRLSTM,2.9600353471683496
zone8,R10,GBR,Ridge,2.975145680039624
zone8,R10,MLP,GBR,3.380234065165614
zone8,R10,MLP,MLP,3.357594284495192
zone8,R10,MLP,QRLSTM,3.3645291935513875
zone8,R10,MLP,Ridge,3.3580951762830145
zone8,R10,QRLSTM,GBR,3.174930146935557
zone8,R10,QRLSTM,MLP,3.182753244323903
zone8,R10,QRLSTM,QRLSTM,3.1653766647660397
zone8,R10,QRLSTM,Ridge,3.1906924802268817
zone8,R10,Ridge,GBR,3.073543699663982
zone8,R10,Ridge,MLP,3.0688760768493677
zone8,R10,Ridge,QRLSTM,3.0709046150369756
zone8,R10,Ridge,Ridge,3.059616245421755
zone8,R20,GBR,GBR,4.299520740495933
zone8,R20,GBR,MLP,4.328533269913796
zone8,R20,GBR,QRLSTM,4.302389663810697
zone8,R20,GBR,Ridge,4.341757794856498
zone8,R20,MLP,GBR,5.116798699306923
zone8,R20,MLP,MLP,5.076670551386657
zone8,R20,MLP,QRLSTM,5.0963197939945655
zone8,R20,MLP,Ridge,5.094322707493217
zone8,R20,QRLSTM,GBR,4.768941197680804
zone8,R20,QRLSTM,MLP,4.79709478447242
zone8,R20,QRLSTM,QRLSTM,4.758284164592759
zone8,R20,QRLSTM,Ridge,4.80846231154219
zone8,R20,Ridge,GBR,4.463608525312955
zone8,R20,Ridge,MLP,4.4654878001624505
zone8,R20,Ridge,QRLSTM,4.463951538785606
zone8,R20,Ridge,Ridge,4.464145928396943
zone9,R01,GBR,GBR,1.496567902125556
zone9,R01,GBR,MLP,1.5052216788185901
zone9,R01,GBR,QRLSTM,1.50136707316709
zone9,R01,GBR,Ridge,1.4976135833562083
zone9,R01,MLP,GBR,1.4361161421662372
zone9,R01,MLP,MLP,1.4453575396116662
zone9,R01,MLP,QRLSTM,1.4408245018969084
zone9,R01,MLP,Ridge,1.4386237958976005
zone9,R01,QRLSTM,GBR,1.420126487654403
zone9,R01,QRLSTM,MLP,1.436933328272057
zone9,R01,QRLSTM,QRLSTM,1.4246854604528019
zone9,R01,QRLSTM,Ridge,1.4234997177055928
zone9,R01,Ridge,GBR,1.5442008587140983
zone9,R01,Ridge,MLP,1.5576175950387958
zone9,R01,Ridge,QRLSTM,1.5525216975164635
zone9,R01,Ridge,Ridge,1.5437842804334685
zone9,R02,GBR,GBR,1.6905533361112268
zone9,R02,GBR,MLP,1.6992075947896494
zone9,R02,GBR,QRLSTM,1.695960656343273
zone9,R02,GBR,Ridge,1.6908628181937422
zone9,R02,MLP,GBR,1.682663335870002
zone9,R02,MLP,MLP,1.6907740377137375
zone9,R02,MLP,QRLSTM,1.6883970223423979
zone9,R02,MLP,Ridge,1.683623464104505
zone9,R02,QRLSTM,GBR,1.6728052373720885
zone9,R02,QRLSTM,MLP,1.6873982900081415
zone9,R02,QRLSTM,QRLSTM,1.6770344257354486
zone9,R02,QRLSTM,Ridge,1.6743807401398123
zone9,R02,Ridge,GBR,1.754908389257898
zone9,R02,Ridge,MLP,1.766935370475924
zone9,R02,Ridge,QRLSTM,1.7639615237187092
zone9,R02,Ridge,Ridge,1.754185781298834
zone9,R05P6179775281,GBR,GBR,2.301992209381637
zone9,R05P6179775281,GBR,MLP,2.3137081740085574
zone9,R05P6179775281,GBR,QRLSTM,2.3095888842104126
zone9,R05P6179775281,GBR,Ridge,2.312934698044536
zone9,R05P6179775281,MLP,GBR,2.4413606497893605
zone9,R05P6179775281,MLP,MLP,2.4450651175584466
zone9,R05P6179775281,MLP,QRLSTM,2.442309946535283
zone9,R05P6179775281,MLP,Ridge,2.4380514743420028
zone9,R05P6179775281,QRLSTM,GBR,2.443532206109366
zone9,R05P6179775281,QRLSTM,MLP,2.4517510706282097
zone9,R05P6179775281,QRLSTM,QRLSTM,2.4405889042655406
zone9,R05P6179775281,QRLSTM,Ridge,2.4506868394544825
zone9,R05P6179775281,Ridge,GBR,2.406173075152943
zone9,R05P6179775281,Ridge,MLP,2.422855758250482
zone9,R05P6179775281,Ridge,QRLSTM,2.418487715637122
zone9,R05P6179775281,Ridge,Ridge,2.4036669972754883
zone9,R10,GBR,GBR,2.925294213818762
zone9,R10,GBR,MLP,2.9341758330260865
zone9,R10,GBR,QRLSTM,2.9248858565669202
zone9,R10,GBR,Ridge,2.949830489486463
zone9,R10,MLP,GBR,3.2085302627823995
zone9,R10,MLP,MLP,3.205830580412577
zone9,R10,MLP,QRLSTM,3.2060099744725714
zone9,R10,MLP,Ridge,3.205305720914146
zone9,R10,QRLSTM,GBR,3.227900697447388
zone9,R10,QRLSTM,MLP,3.2349439355180105
zone9,R10,QRLSTM,QRLSTM,3.223626726899917
zone9,R10,QRLSTM,Ridge,3.2531269489808166
zone9,R10,Ridge,GBR,3.0495810983285945
zone9,R10,Ridge,MLP,3.059626282735562
zone9,R10,Ridge,QRLSTM,3.055185003369124
zone9,R10,Ridge,Ridge,3.0509036141381976
zone9,R20,GBR,GBR,4.270733269656927
zone9,R20,GBR,MLP,4.2817032795384415
zone9,R20,GBR,QRLSTM,4.262551141978246
zone9,R20,GBR,Ridge,4.3159853935755095
zone9,R20,MLP,GBR,4.88007358063016
zone9,R20,MLP,MLP,4.872073360969908
zone9,R20,MLP,QRLSTM,4.86823070124268
zone9,R20,MLP,Ridge,4.870885792175589
zone9,R20,QRLSTM,GBR,4.933882938371352
zone9,R20,QRLSTM,MLP,4.936086306805916
zone9,R20,QRLSTM,QRLSTM,4.923739842302453
zone9,R20,QRLSTM,Ridge,4.96766667214372
zone9,R20,Ridge,GBR,4.431845552122731
zone9,R20,Ridge,MLP,4.435098026384488
zone9,R20,Ridge,QRLSTM,4.427228438795435
zone9,R20,Ridge,Ridge,4.432324588196585
zone1,ALL,GBR,GBR,2.660361844724657
zone1,ALL,GBR,MLP,2.679980316585393
zone1,ALL,GBR,QRLSTM,2.6658019263924095
zone1,ALL,GBR,Ridge,2.670855171669606
zone1,ALL,MLP,GBR,2.8620644989488975
zone1,ALL,MLP,MLP,2.8730913888537915
zone1,ALL,MLP,QRLSTM,2.862557706544985
zone1,ALL,MLP,Ridge,2.8728752661477124
zone1,ALL,QRLSTM,GBR,2.76459467605908
zone1,ALL,QRLSTM,MLP,2.7778630714622627
zone1,ALL,QRLSTM,QRLSTM,2.759811481480169
zone1,ALL,QRLSTM,Ridge,2.7767137184266213
zone1,ALL,Ridge,GBR,2.745701244694205
zone1,ALL,Ridge,MLP,2.7542491190667513
zone1,ALL,Ridge,QRLSTM,2.750709821893129
zone1,ALL,Ridge,Ridge,2.7426489690905203
zone10,ALL,GBR,GBR,3.091689279305528
zone10,ALL,GBR,MLP,3.10600858623026
zone10,ALL,GBR,QRLSTM,3.0974288701399892
zone10,ALL,GBR,Ridge,3.101777406388921
zone10,ALL,MLP,GBR,3.227916185238353
zone10,ALL,MLP,MLP,3.243879027010076
zone10,ALL,MLP,QRLSTM,3.2224179398324444
zone10,ALL,MLP,Ridge,3.2406652481754286
zone10,ALL,QRLSTM,GBR,3.207216785654321
zone10,ALL,QRLSTM,MLP,3.2136291011318923
zone10,ALL,QRLSTM,QRLSTM,3.1994671320179733
zone10,ALL,QRLSTM,Ridge,3.219476093002295
zone10,ALL,Ridge,GBR,3.1597146032599377
zone10,ALL,Ridge,MLP,3.176988993751356
zone10,ALL,Ridge,QRLSTM,3.1595717115509183
zone10,ALL,Ridge,Ridge,3.168573245159224
zone2,ALL,GBR,GBR,2.527421343226725
zone2,ALL,GBR,MLP,2.5308018979363234
zone2,ALL,GBR,QRLSTM,2.525298066341855
zone2,ALL,GBR,Ridge,2.5379942199056824
zone2,ALL,MLP,GBR,2.798727146298367
zone2,ALL,MLP,MLP,2.782438236073658
zone2,ALL,MLP,QRLSTM,2.790007991116009
zone2,ALL,MLP,Ridge,2.7883656754953607
zone2,ALL,QRLSTM,GBR,2.710000801845979
zone2,ALL,QRLSTM,MLP,2.7222104600625654
zone2,ALL,QRLSTM,QRLSTM,2.7110025737184023
zone2,ALL,QRLSTM,Ridge,2.727849816843424
zone2,ALL,Ridge,GBR,2.5985952124010048
zone2,ALL,Ridge,MLP,2.597289875766614
zone2,ALL,Ridge,QRLSTM,2.6067138418676903
zone2,ALL,Ridge,Ridge,2.6037488460025737
zone3,ALL,GBR,GBR,2.817371119981931
zone3,ALL,GBR,MLP,2.8319143561940514
zone3,ALL,GBR,QRLSTM,2.821402180802488
zone3,ALL,GBR,Ridge,2.832556129275435
zone3,ALL,MLP,GBR,2.963941819425856
zone3,ALL,MLP,MLP,2.9712407120612903
zone3,ALL,MLP,QRLSTM,2.956642271556141
zone3,ALL,MLP,Ridge,2.962833603792383
zone3,ALL,QRLSTM,GBR,2.9866867494708096
zone3,ALL,QRLSTM,MLP,3.00451418650977
zone3,ALL,QRLSTM,QRLSTM,2.9847762568048144
zone3,ALL,QRLSTM,Ridge,3.00279136931733
zone3,ALL,Ridge,GBR,2.8206325238091674
zone3,ALL,Ridge,MLP,2.8301765105147676
zone3,ALL,Ridge,QRLSTM,2.822369966414767
zone3,ALL,Ridge,Ridge,2.8150905042220087
zone4,ALL,GBR,GBR,2.851046291648328
zone4,ALL,GBR,MLP,2.8630608748580597
zone4,ALL,GBR,QRLSTM,2.8523638006367666
zone4,ALL,GBR,Ridge,2.863432192135992
zone4,ALL,MLP,GBR,3.0209362796215458
zone4,ALL,MLP,MLP,3.0423262725461937
zone4,ALL,MLP,QRLSTM,3.0256347652198836
zone4,ALL,MLP,Ridge,3.034551503648199
zone4,ALL,QRLSTM,GBR,2.9639766517433555
zone4,ALL,QRLSTM,MLP,2.980336983953977
zone4,ALL,QRLSTM,QRLSTM,2.9624429121383433
zone4,ALL,QRLSTM,Ridge,2.985201912987681
zone4,ALL,Ridge,GBR,2.929291676160134
zone4,ALL,Ridge,MLP,2.949763692169003
zone4,ALL,Ridge,QRLSTM,2.934461363541984
zone4,ALL,Ridge,Ridge,2.931656819353156
zone5,ALL,GBR,GBR,2.920353149946831
zone5,ALL,GBR,MLP,2.937446533751018
zone5,ALL,GBR,QRLSTM,2.9221961118062887
zone5,ALL,GBR,Ridge,2.93133894637903
zone5,ALL,MLP,GBR,3.0286207523665425
zone5,ALL,MLP,MLP,3.03711658855656
zone5,ALL,MLP,QRLSTM,3.0266039008579897
zone5,ALL,MLP,Ridge,3.050674532441371
zone5,ALL,QRLSTM,GBR,3.056436796969507
zone5,ALL,QRLSTM,MLP,3.062772637102257
zone5,ALL,QRLSTM,QRLSTM,3.0539219688750974
zone5,ALL,QRLSTM,Ridge,3.076327159460897
zone5,ALL,Ridge,GBR,2.9750336234653187
zone5,ALL,Ridge,MLP,2.9944990190227143
zone5,ALL,Ridge,QRLSTM,2.9771892551099475
zone5,ALL,Ridge,Ridge,2.9839169767169853
zone6,ALL,GBR,GBR,2.9071432127764667
zone6,ALL,GBR,MLP,2.9248582009785293
zone6,ALL,GBR,QRLSTM,2.911121580973041
zone6,ALL,GBR,Ridge,2.9260356157770016
zone6,ALL,MLP,GBR,3.0397679326820652
zone6,ALL,MLP,MLP,3.0584834149961297
zone6,ALL,MLP,QRLSTM,3.0352783772086096
zone6,ALL,MLP,Ridge,3.06350551595521
zone6,ALL,QRLSTM,GBR,3.0459659417658362
zone6,ALL,QRLSTM,MLP,3.05375912312207
zone6,ALL,QRLSTM,QRLSTM,3.034918281155232
zone6,ALL,QRLSTM,Ridge,3.0664891269620833
zone6,ALL,Ridge,GBR,2.992113598730419
zone6,ALL,Ridge,MLP,3.0174647918433983
zone6,ALL,Ridge,QRLSTM,2.9943344507058507
zone6,ALL,Ridge,Ridge,3.0075376270859047
zone7,ALL,GBR,GBR,2.3789978229038553
zone7,ALL,GBR,MLP,2.392333328303512
zone7,ALL,GBR,QRLSTM,2.384082480858212
zone7,ALL,GBR,Ridge,2.390956516131099
zone7,ALL,MLP,GBR,2.5541171349931715
zone7,ALL,MLP,MLP,2.558410848601156
zone7,ALL,MLP,QRLSTM,2.5532072741701315
zone7,ALL,MLP,Ridge,2.5587578276778666
zone7,ALL,QRLSTM,GBR,2.4536827070948415
zone7,ALL,QRLSTM,MLP,2.4664014163788215
zone7,ALL,QRLSTM,QRLSTM,2.4528759808722183
zone7,ALL,QRLSTM,Ridge,2.4690968701302234
zone7,ALL,Ridge,GBR,2.4812445074727036
zone7,ALL,Ridge,MLP,2.485013304313988
zone7,ALL,Ridge,QRLSTM,2.482670343778964
zone7,ALL,Ridge,Ridge,2.4814409571590277
zone8,ALL,GBR,GBR,2.5592796350212828
zone8,ALL,GBR,MLP,2.5739926515813236
zone8,ALL,GBR,QRLSTM,2.563978809505175
zone8,ALL,GBR,Ridge,2.574195052752286
zone8,ALL,MLP,GBR,2.870642000863147
zone8,ALL,MLP,MLP,2.8602452063016406
zone8,ALL,MLP,QRLSTM,2.8621988594827106
zone8,ALL,MLP,Ridge,2.863931117908039
zone8,ALL,QRLSTM,GBR,2.7128269063051897
zone8,ALL,QRLSTM,MLP,2.73048151777737
zone8,ALL,QRLSTM,QRLSTM,2.708054685495592
zone8,ALL,QRLSTM,Ridge,2.7296111010173645
zone8,ALL,Ridge,GBR,2.6376836071484897
zone8,ALL,Ridge,MLP,2.644916992117322
zone8,ALL,Ridge,QRLSTM,2.640487170035974
zone8,ALL,Ridge,Ridge,2.6348475284574855
zone9,ALL,GBR,GBR,2.537028186218822
zone9,ALL,GBR,MLP,2.546803312036265
zone9,ALL,GBR,QRLSTM,2.5388707224531886
zone9,ALL,GBR,Ridge,2.5534453965312918
zone9,ALL,MLP,GBR,2.729748794247632
zone9,ALL,MLP,MLP,2.731820127253267
zone9,ALL,MLP,QRLSTM,2.729154429297968
zone9,ALL,MLP,Ridge,2.7272980494867687
zone9,ALL,QRLSTM,GBR,2.7396495133909196
zone9,ALL,QRLSTM,MLP,2.749422586246467
zone9,ALL,QRLSTM,QRLSTM,2.737935071931232
zone9,ALL,QRLSTM,Ridge,2.7538721836848845
zone9,ALL,Ridge,GBR,2.637341794715253
zone9,ALL,Ridge,MLP,2.6484266065770505
zone9,ALL,Ridge,QRLSTM,2.643476875807371
zone9,ALL,Ridge,Ridge,2.6369730522685146
